Filename;ActivityName;Location;ReferenceProduct
63bd1cb9-df6c-5f39-bb1b-acf3839726b2_1d32b849-121f-4d23-853c-fa2bf55c42e9.spold;land use change, annual crop;BR-MG;land use change, annual crop
627ed7f4-16c6-5355-8d98-4227020ef76a_d0c403f9-448c-4613-823d-ad280f96aaed.spold;miscanthus rhizome production, for planting;RoW;miscanthus rhizome, for planting
24222311-fe02-58f3-915f-fb1b7b3deee4_4763bc2c-e81a-4aaa-8889-ac0b5cf677ff.spold;chromium steel milling, small parts;RER;chromium steel removed by milling, small parts
5067af61-0896-5871-b440-a6a430402daa_bded6c5a-4dca-497e-bdd9-fcd343012087.spold;bark chips, wet, measured as dry mass to generic market for residual hardwood, wet;CH;residual hardwood, wet
0b6209bd-5d6f-5500-a859-567cca7e1915_75edc073-be76-5bc1-82a1-7be1ce500aaa.spold;land use change, forest, intensive;BR-SP;land use change, forest, intensive
61c57d49-c3a0-5977-9a93-a17e411df646_4d2b658e-8b37-4bf4-bb23-dcb1601ceb1e.spold;cathode production, for aluminium electrolysis;RoW;cathode, for aluminium electrolysis
9efe35b6-ff74-5389-b968-667755382e89_249c83b0-ff03-45aa-9a5c-f7a58d0ff6e6.spold;window frame production, wood, U=1.5 W/m2K;RER;wood pellet, measured as dry mass
8664519c-22ca-51bf-8aa9-a34590ebafde_e914a3ee-f372-4f94-bd45-b40d926918b8.spold;market for lime, from liquid packaging board production;GLO;lime, from liquid packaging board production
a0f5a2d4-5cc4-56e6-8818-01388d42c8df_bf633ec7-acbf-46a8-b490-042e9557eda8.spold;planing, lath, softwood, u=20%;Europe without Switzerland;sawnwood, lath, softwood, dried (u=20%), planed
61d3b0d5-a431-5764-b254-06a9ec3186b7_1adeb48a-d94d-47f9-9bf2-583ba5c24a91.spold;white asparagus production;RoW;white asparagus
71c9086c-c96e-5ead-bbaa-74e03cf6ef41_7ee0ddc3-924d-4339-b9bf-7856af6a698f.spold;market for waste polyethylene;MT;waste polyethylene
ccddc203-f81f-5ee2-b032-df6e39091e52_5b977c6a-8ee4-4b13-ba32-1abee8961826.spold;concrete production, 25-30MPa, with cement, Portland;IN;concrete, 25-30MPa
aefb70bd-ce48-59b6-a8fd-0a46c9692bfe_68db7412-ba35-488b-8a45-9a9f48448522.spold;market for nitric acid, without water, in 50% solution state;UN-SEASIA;nitric acid, without water, in 50% solution state
7b1b6d2a-fa6c-5023-81f6-ad8b15222de8_3719fbf0-0ae5-4e1d-9668-e5f2cecf9a43.spold;rape oil mill operation;Europe without Switzerland;rape meal
90b49498-ee01-58e4-9bff-eab0a7fa3ee2_4f312355-ac65-4635-8fb2-006dba64ce60.spold;treatment of municipal solid waste, incineration;LU;iron scrap, sorted, pressed
441fd630-9eba-5ceb-9ce3-7711399b5ca4_04ec6467-1e9f-426c-b84a-687d6164b6c1.spold;2,4-dichlorotoluene production;RoW;2,4-dichlorotoluene
acc6ee99-a996-541a-874b-435dfce4fea8_8931016e-3e07-5c9a-91a6-cd85b90a2aaa.spold;land already in use, annual cropland to pasture, man made;BR-RO;land tenure, arable land, measured as carbon net primary productivity, pasture, man made
66a0f48a-1d67-5d92-a8c6-0b76e84a2c00_adde3ac1-7879-4737-b767-7358681849b5.spold;cement production, CP V RS;BR;nickel smelter slag
4e5cc0e1-5955-54df-8413-63738a6e3503_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;heat and power co-generation, biogas, gas engine;CZ;heat, central or small-scale, other than natural gas
885fb0fa-4727-5fe5-8339-f9eb89ccae1c_d479404a-f180-41cc-a587-4425b64e4a00.spold;purified terephthalic acid production;RoW;purified terephthalic acid
9400db7e-da27-5f4d-89cf-464f429240f1_88afd721-07ec-4910-a004-fa3fecb6bf70.spold;market for waste plastic, mixture;SK;waste plastic, mixture
6c4420eb-f9da-5bee-9473-b424c5a1466e_2d8be244-88a5-4470-a0b9-41f5d83876fe.spold;market for wind turbine, 750kW, onshore;GLO;wind turbine, 750kW, onshore
e7f4b22b-fbb2-50d0-987b-5549cee3b9c3_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;MX;electricity, medium voltage
1dd677f9-c051-5703-a51f-a2d1fd742eae_18eadf40-089b-441a-b868-5d07e9449992.spold;water works construction, capacity 1.1E10l/year, ultrafiltration treatment;CA-QC;water works, capacity 1.1E10l/year
71ec6d7c-8ea8-52d1-be7c-ce1baf69a122_2d68cff7-c436-4c1b-8253-4260fd7330a8.spold;glass production, for liquid crystal display;GLO;waste packaging glass, unsorted
13f0238d-7af0-53fc-84cd-2e8d206f19c8_11290f67-05de-4e87-b58c-3d36392d9f22.spold;molecular sieve separation of naphtha;RoW;2-methylpentane
85d9b4df-b3cf-50bb-bc6a-b64038b52e17_8fe754b3-4475-431e-800f-1944ad7b25b6.spold;market for mine infrastructure, gold-silver-zinc-lead-copper;GLO;mine infrastructure, gold-silver-zinc-lead-copper
32e4bc2a-3285-5068-bf50-dfa60b3a82b8_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;BR-Southern grid;electricity, low voltage
425eeb3d-8f72-55a7-91a6-488d1bff765a_3797bd74-2728-4531-94c2-b62fdd97c114.spold;market for solder factory;GLO;solder factory
c39af73c-245d-5830-8214-83a458b8b185_9c82f193-c34c-4765-abc3-996c68d1df8c.spold;lath, hardwood, raw, kiln drying to u=10%;RoW;sawnwood, lath, hardwood, raw, dried (u=10%)
4f1c3be8-2fa1-5115-a6bb-38c5623ef7d7_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, production mix;IL;electricity, high voltage
e4feea85-7e5b-5006-918a-c86a72b43476_dc51ae97-77f9-4182-9997-782623407cec.spold;market for used insulation spiral-seam duct rockwool, DN 400;CH;used insulation spiral-seam duct rockwool, DN 400
0128df9f-aa3f-58e3-b775-d97d252cd480_90860250-c429-51ab-8b72-3e32d0d672a2.spold;tris(2,4-ditert-butylphenyl) phosphite production;GLO;tris(2,4-ditert-butylphenyl) phosphite
7e7b64c0-72af-5670-8a16-5415aa52eb72_9d7bbcc8-687c-4675-ba32-134d3fcc2bcf.spold;sawnwood production, softwood, dried (u=10%), planed;RoW;sawnwood, softwood, dried (u=10%), planed
dd6f9996-6a34-5866-b9c6-4137bfd45ad6_b254bbdf-fb2b-4878-aec9-2a7820f3f32e.spold;treatment of blast furnace gas, in power plant;CN-GS;blast furnace gas
32ff8da3-456d-516f-a5eb-82d0975234a3_10d65b66-177a-4c93-a984-ef986f6a8fe4.spold;melamine formaldehyde resin production;RER;melamine formaldehyde resin
32247ae7-0f27-5640-86fd-261479a03750_dc763799-ba2f-46a0-9b15-9cbd9d61139d.spold;basic oxygen furnace secondary metallurgy slag, for recovery to generic market for supplementary cementitious materials;RoW;supplementary cementitious materials
d9daf0ed-f9c2-5c7a-9a38-8bc6eaabd685_80bd675f-3b29-4734-a244-0284c165fcee.spold;treatment of used window frame, wood-metal, collection for final disposal;RoW;used window frame, wood-metal
0d49c36c-e4b4-5553-a658-626e2895497d_314b0de3-1b1b-41c2-894b-884066781eae.spold;planing, beam, hardwood, u=20%;RoW;sawnwood, beam, hardwood, dried (u=20%), planed
38c27802-1647-5308-a20c-3ceb93cc1136_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;CN-HA;electricity, low voltage
a1c164dc-7ac2-507f-9673-55162b9e46d0_63bf19bc-8cbc-4d14-906e-abfa110dbb5f.spold;market for sulfidic tailings, from gold mine operation;US;sulfidic tailings, from gold mine operation
df73befd-0a5e-5de6-a063-bb0da71038b0_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from ZA;MZ;electricity, high voltage
f7039a11-51a5-5e0c-aa18-b8962f78b31e_50c8cc23-d070-43b7-a9d6-edd9899d8fed.spold;impact extrusion of steel, cold, 5 strokes;RER;impact extrusion of steel, cold, 5 strokes
9cdf6e8b-3499-5381-bde8-579fb0154eb5_f1ba9c28-b54e-4533-a91c-4c1ea1e9e600.spold;flux production, for wave soldering;GLO;flux, for wave soldering
68c956a0-0ba4-5680-8978-f5172300ce2a_c6c77fb4-9850-4849-be9e-71fc9656bc03.spold;2,3-dimethylbutan to generic market for solvent, organic;GLO;solvent, organic
bb320816-bb61-5742-8755-950ecf430910_dc3a55d3-cdb0-43a5-8de3-c51f045757d0.spold;market for zeolite, powder;GLO;zeolite, powder
17bcfbad-7cb3-5b05-bd9e-cac510d33b5e_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;MX;electricity, high voltage
837a293a-fc19-5973-82e6-e9a28b14c053_637ee275-a239-4dcb-b084-abfa110dd65b.spold;treatment of residue from mechanical treatment, desktop computer, municipal waste incineration;RoW;electricity, for reuse in municipal waste incineration only
20ff7602-226a-5b7c-8f23-4b2115e27499_ca213807-7c00-4537-ac8c-23d39d0f2bd5.spold;corrugated board box production;CA-QC;corrugated board box
fe0dc5e9-a4c8-5b9f-b162-e8207f94726d_b20fc078-ade8-44b7-bb6a-eb82066d3f6d.spold;treatment of used printer, laser, manual dismantling;RoW;used printer, laser
22d7daab-e6f7-5ce3-834d-a3ad70537be0_d67dd10d-a233-433b-9111-76df6834074b.spold;market for paper, woodcontaining, supercalendered;RoW;paper, woodcontaining, supercalendered
b193d175-b416-5e92-adac-b7d4987a69ce_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, pumped storage;JP;electricity, high voltage
9f0799b3-4012-5acf-8712-9b265695f49c_e4b9a2a1-b117-4367-a3ab-d742877fb740.spold;market for uranium, enriched 3.9%, in fuel element for light water reactor;GLO;uranium, enriched 3.9%, in fuel element for light water reactor
370a61a4-eb55-5859-8554-2f0c83fa6b0b_2f23f059-dd4a-4f4c-823f-e5b6c62dd799.spold;market for helium, crude stockpiling;GLO;helium, crude stockpiling
a348ebdd-5f40-50a3-ad50-ab1af536a4e2_3fdbecc2-bb86-4c4b-8f5c-7b80e5e365c8.spold;concrete production, 25MPa, for building construction, with cement, CEM II/B-V;ZA;concrete, 25MPa
360f4dad-28cb-53b8-a246-c198b60f051d_9fc5b274-096c-4764-ac8f-8ca080cffeb0.spold;debarking, hardwood, azobe;RoW;sawlog and veneer log, azobe, debarked, measured as solid wood
0461f32d-bd9e-5178-8fa4-3b2c359ef6eb_c0a7ba59-f9b5-45b5-8e1d-6e4e40ba86df.spold;transport, freight, lorry 3.5-7.5 metric ton, EURO3;BR;transport, freight, lorry 3.5-7.5 metric ton, EURO3
434743de-2d7c-55cc-91f6-66d15620bd66_16303e09-077e-4532-98c2-95fae1eb66fb.spold;N,N-dimethylformamide production;RER;N,N-dimethylformamide
c0adabf3-8ae6-56c6-a4e9-49f7254d8435_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hard coal;PT;electricity, high voltage
e2424ca9-afdf-5873-872f-c52e54583abe_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;treatment of blast furnace gas, in power plant;GB;heat, district or industrial, other than natural gas
28745396-4b6e-56fe-b629-cba586c814cb_dcb70fd5-e305-4920-b68b-40697cc6a206.spold;market for waste polyethylene terephthalate;FI;waste polyethylene terephthalate
951a93e7-0306-5851-92ae-715d6272e8b3_639dba7b-1762-4e9a-a95c-f30380e65d53.spold;transport, freight, lorry 7.5-16 metric ton, EURO4;RoW;transport, freight, lorry 7.5-16 metric ton, EURO4
7e51c3bf-412b-5774-b707-66c9c68ab046_6eb8dc11-5ac4-4538-a1f1-95463b640ea5.spold;energy and auxilliary inputs, metal working factory, with heating from light fuel oil;RoW;energy and auxilliary inputs, metal working factory
e1c50932-b933-54b4-872a-1637285d243d_5321a299-0c03-4bfc-9dda-d020456f6b2e.spold;market for inorganic phosphorus fertiliser, as P2O5;LT;inorganic phosphorus fertiliser, as P2O5
b38b8652-bb30-5af5-8a74-a5eaa40789f6_76ab0018-e176-43e0-b42c-12e82b937fef.spold;cement production, CP II-Z;BR;hard coal ash
e6d633aa-7cf4-5a7c-875b-63fa91ef3920_d47a4435-3089-4263-af99-8611eed2698c.spold;three and five layered board production;RoW;wood chips, dry, measured as dry mass
fce53f4e-0de2-5928-b6e4-7c5419ac0fa5_d1a4a803-c563-4740-84cf-3c21a488bd74.spold;clinker production;RoW;scrap steel
7c1126bf-a586-5b13-9140-0868c5047f12_b419e26a-249f-4286-a6f8-188e7dfba951.spold;titanium dioxide production, sulfate process;RER;titanium dioxide
f73a383c-bf83-5254-a7a7-c14e90d0a6e5_0d3eda5a-4601-4573-9549-0701c459ab88.spold;hard coal, run-of-mine to market for hard coal;IN;hard coal
9a7b8205-c8c2-57b1-9536-bccc2380190a_1f61a047-2cac-4f60-91c0-e60fb6b865a6.spold;market for silicon, multi-Si, casted;CA-QC;silicon, multi-Si, casted
9f6079e0-956b-57f2-abee-d861518f0108_d7432632-40dc-4af8-8125-cb70dd9742c5.spold;container production, for collection of post-consumer waste plastic for recycling;Europe without Switzerland;iron scrap, unsorted
28ac7664-28cb-5ae4-ad99-7eb6bf6f6f42_dcb70fd5-e305-4920-b68b-40697cc6a206.spold;treatment of waste polyethylene terephthalate, open dump, hyperarid infiltration class (-250mm);GLO;waste polyethylene terephthalate
16673a7b-7960-5795-b566-28111195956a_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;CA-MB;electricity, medium voltage
0fa93d02-d397-5e57-beef-d57f356203fb_8ddc8009-4733-49e9-8a4e-a1081d05eb8b.spold;transport, freight, lorry >32 metric ton, EURO1;BR;transport, freight, lorry >32 metric ton, EURO1
286498c3-7c91-5e5a-8720-38064770cef2_e8a17c52-fef4-4297-994b-e7536c00dfab.spold;market for used refrigeration machine, R134a as refrigerant;GLO;used refrigeration machine, R134a as refrigerant
694f08f1-61b6-5564-97ff-220d29501a64_4f312355-ac65-4635-8fb2-006dba64ce60.spold;treatment of wastewater from hard fibreboard production, wastewater treatment;RER;iron scrap, sorted, pressed
9025e09c-1d0f-5808-858a-600679f90bcd_7d3727dc-44fe-4aa4-88cc-1f25c550e7d2.spold;planing, beam, hardwood, u=10%;Europe without Switzerland;sawnwood, beam, hardwood, dried (u=10%), planed
aa79d40d-7179-5c94-96d8-761bc7ac9505_dae141a8-7daa-4f03-a649-b85b718ac65b.spold;treatment of waste glass, open dump, moist infiltration class (300mm);GLO;waste glass
5f85e794-81e0-5a91-8742-2d429f1f7a2b_9aa99528-f035-4245-abd7-eace6101abf8.spold;air filter production, central unit, 600 m3/h;RoW;air filter, central unit, 600 m3/h
dba78de7-a45c-58aa-8e80-4a75a8d4184b_8931016e-3e07-5c9a-91a6-cd85b90a2aaa.spold;market for land tenure, arable land, measured as carbon net primary productivity, pasture, man made;BR-SE;land tenure, arable land, measured as carbon net primary productivity, pasture, man made
94acbc6a-c70f-5f19-94c9-2f7aa0897dac_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical;SA;electricity, high voltage
b6bae003-182f-5c4f-bd25-6d0cae79e05e_e12623c0-bab9-4ed6-81f6-d0dbb086040a.spold;market for vinyl chloride;RoW;vinyl chloride
685e6cbc-b613-5172-95ac-f920f29626bf_7c4dafff-fe18-45c0-92e4-857950032abb.spold;market for inorganic potassium fertiliser, as K2O;CA;inorganic potassium fertiliser, as K2O
d7f1c6e6-0060-53ed-ba93-0e15e53f6fdc_d006454e-161f-4b7f-ad8a-8892ee176041.spold;cyclic N-compound production;RER;cyclic N-compound
8b2e1dc0-50cf-5f6d-9e8f-19023fd8b7a9_66c93e71-f32b-4591-901c-55395db5c132.spold;treatment of blast furnace gas, in power plant;CA-NS;electricity, high voltage
5b3e6792-3d03-5e27-942f-4808b664c784_d44b978c-a85e-49d3-9130-2e5908b22fc2.spold;treatment, sludge from pulp and paper production, landfarming;RoW;soil pH raising agent, as CaCO3
fc85c227-25d6-5017-9933-af6283083472_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from LV;LT;electricity, high voltage
a38c31c0-97c7-5bb7-a6a6-382adae67b8f_e87c04dc-0656-434a-8cbf-d4588950e227.spold;market for mine infrastructure, treatment of sulfidic tailing, off-site, high gold content;GLO;mine infrastructure, treatment of sulfidic tailing, off-site, high gold content
dc29b278-b690-5b59-a647-bdb1d72dbe78_637ee275-a239-4dcb-b084-abfa110dd65b.spold;treatment of waste vapour barrier, flame-retarded, municipal incineration with fly ash extraction;CH;electricity, for reuse in municipal waste incineration only
b5bdc553-9d7f-55a8-b42a-5aa8da435f55_7ee0ddc3-924d-4339-b9bf-7856af6a698f.spold;market for waste polyethylene;LU;waste polyethylene
06f67449-3456-5ca9-bf81-21953676a282_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity, low voltage, residual mix;BA;electricity, low voltage
fce640b3-b343-5e46-87bb-c4a8fb498213_533392d3-8fa6-44bb-9b79-b14c0a0e66e0.spold;market for diesel, burned in diesel-electric generating set, 18.5kW;GLO;diesel, burned in diesel-electric generating set, 18.5kW
b072832d-672f-5bc9-8a66-8d3e3a86f561_9f46f9ca-7563-4008-ac3c-6d4815bdffe5.spold;treatment of bottom ash, MSWI-WWT, rainwater mineral oil storage, slag compartment;RoW;bottom ash, MSWI-WWT, rainwater mineral oil storage
fdfd9d58-ff05-5746-b9e2-fff3f7ac6b46_1fc89761-93f9-48c5-9204-08a8961b93c8.spold;aluminium hydroxide production;CN;aluminium hydroxide
dd2f500f-c8e0-5cca-8276-2ef1f0911126_42a1bdfc-883d-41f0-b83a-1c5527e34de7.spold;market for sawlog and veneer log, softwood, measured as solid wood under bark;CH;sawlog and veneer log, softwood, measured as solid wood under bark
cafeb553-28d0-5304-b02a-2a7a46da0940_43edbd86-ddc0-4934-9a4f-776bdf2c6406.spold;market for operation, dried roughage store, air dried, solar;GLO;operation, dried roughage store, air dried, solar
fb247130-abb7-59e8-9c57-00c85b29b97e_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, oil;MX;electricity, high voltage
51b1ea16-9a9b-547c-b0aa-15b2d4f1e912_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical;US-NPCC;electricity, high voltage
e6bf6ff7-74d1-50f6-9644-a7f2398c5cfc_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;land already in use, annual cropland to perennial crop;BR-PE;land tenure, arable land, measured as carbon net primary productivity, perennial crop
6f9be4ca-69f1-583c-8541-59c12e97328c_d91d02b8-f42f-5810-9c24-2d0c89d33f95.spold;market for sodium cumenesulphonate;GLO;sodium cumenesulphonate
e340aa39-349a-508d-8d22-8c29274e58f5_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, run-of-river;TR;electricity, high voltage
d8bbe685-fc3e-5e14-aff3-1c8e67ba61ab_23fccced-e1e5-421d-9abe-5b59c51a862e.spold;platinum group metal, extraction and refinery operations;ZA;nickel, class 1
caf1c097-51c7-5e3a-96ee-7823740a4838_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;NL;electricity, high voltage
f3403ca9-ceaf-5ddf-923f-4100f48a58d2_d67fb6d4-5f87-4aab-920b-281c2fa03486.spold;market for heat pump, diffusion absorption, 4kW, future;CH;heat pump, diffusion absorption, 4kW, future
b3623f53-bf4e-5a92-99f2-d3a9fb717007_2a49d197-0efb-46ab-a6a7-d22cc5b93350.spold;market for fibre cement facing tile, small format;GLO;fibre cement facing tile, small format
afabedc8-f9e7-5a9d-8352-3b8837bcca79_71f57ac0-caa8-4e9d-9b12-221b4f13e458.spold;ferromanganese production, high-coal, 74.5% Mn;RoW;ferromanganese, high-coal, 74.5% Mn
0adff348-a932-5830-9532-4eb3f1834ea7_b2011f87-e037-4f68-8dec-6d8e6de4ae25.spold;market for waste concrete gravel;CH;waste concrete gravel
bdb3d424-deee-59f1-8c33-45b5250eebb7_b4d7c89a-04cb-4174-802f-9b82f7af1ca5.spold;market for used lorry, 28 metric ton;GLO;used lorry, 28 metric ton
25e89cba-8a5d-5bc3-9806-a87fb519c2a0_b3c58f5d-5815-487c-8b9c-4366e00d22dc.spold;heat production, natural gas, at boiler atmospheric non-modulating <100kW;Europe without Switzerland;heat, central or small-scale, natural gas
0ba32a7e-9b0c-5acb-a782-4de4fc8968a0_e24020e6-18f0-48b4-bd1c-01e875da42e9.spold;concrete production, 30-32MPa, with cement, Portland;CA-QC;concrete, 30-32MPa
6d11c1dd-f1a3-52a6-8da5-457ec85994dc_4de1ac3c-15ac-5165-9c53-78dd251fdf2c.spold;2,5-dimethylhexane-2,5-dihydroperoxide production;GLO;2,5-dimethylhexane-2,5-dihydroperoxide
4f057cb3-7875-5eed-afcf-d599ba4cfbbc_d218fa09-3958-455e-8e4b-abfa1132af93.spold;market for sulfidic tailings, from silver mine operation;US;sulfidic tailings, from silver mine operation
f22579fa-ffe5-5bde-be1c-08d4b5dd5128_baa9ecd3-1613-4c53-a9f1-dd9f4653b1fa.spold;market for resistor, auxilliaries and energy use;GLO;resistor, auxilliaries and energy use
904369d0-3ad0-578b-8474-52b7a8244a3a_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold;natural gas, high pressure, import from DZ;ES;natural gas, high pressure
958bcdbd-b72e-5940-9b5a-350727baa95c_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;IN-Northern grid;electricity, medium voltage
ac81d86c-90f2-55ba-a7dd-9f6de90c0567_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, run-of-river;IN-TR;electricity, high voltage
e5a2d150-8036-5038-975a-e4dda2efc54f_2b17042b-64a9-425a-acfa-782a52baf82f.spold;rye seed production, organic, for sowing;CH;rye seed, organic, for sowing
49b6e23a-2155-553b-9833-2be4151721dd_36dc50ef-017c-4d24-af51-f12ef802095e.spold;transport, pipeline, offshore, long distance, natural gas;RU;transport, pipeline, offshore, long distance, natural gas
c15c989b-8739-564d-8d43-1b180f8f74b8_45fbbc41-7ae9-46cc-bb31-abfa11e69de0.spold;market for heat, for reuse in municipal waste incineration only;NL;heat, for reuse in municipal waste incineration only
b3b53c4b-f3ef-51ba-90b9-160f7cb818bf_c924ae77-ba85-4856-bc7a-2f249809872b.spold;capacitor production, for surface-mounting;GLO;capacitor, for surface-mounting
bfa65067-655f-5101-b435-c25245ca1e73_5a58a8d4-cf9a-4d39-8238-dc66ef28dc93.spold;feldspar production;RoW;feldspar
14c8ceef-2e05-5cab-aeed-fa1ee55bddc0_2e415766-d8b8-4881-8dce-5fd4895ea3ed.spold;market for wooden board factory, organic bonded boards;GLO;wooden board factory, organic bonded boards
af49daa9-b847-5b7a-a1cf-80ea29bc8a46_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;IN-MN;electricity, low voltage
b871048e-8e76-5164-876d-b29c98700564_a2f78cb7-c806-5a2a-9264-f99a6abe8c9e.spold;market for chloridazon;GLO;chloridazon
d29ef206-c2cf-5fa0-9367-b1d8151505c2_2b12ef70-6607-4c11-9e28-c247ec9b59ce.spold;market for zinc coat, pieces;GLO;zinc coat, pieces
163baa40-76f4-5b03-9845-b066b764319c_3990b197-a303-4c36-ae1c-c2ddebaad744.spold;market for kerosene;BR;kerosene
ebea3269-11d5-59b2-a4c3-4f6a4ce40bd9_ed65d3d9-349b-4e2c-870c-381209bc1484.spold;transport, passenger car, medium size, diesel, EURO 3;RoW;transport, passenger car, medium size, diesel, EURO 3
f37ec64f-64be-5394-8cbb-78e6215d87c3_54397bee-f5a8-4164-a43e-5dff00da3b10.spold;market for transport, passenger car, small size, petrol, EURO 4;GLO;transport, passenger car, small size, petrol, EURO 4
46cb9cfc-55e9-5972-a2dd-eef6ef6a2ecb_842e3faf-8de9-47a3-bfac-606edc0adbd3.spold;furnace production, wood chips, average storage area, 1000kW;CH;furnace, wood chips, average storage area, 1000kW
82b2d5b9-d9f8-5a54-8990-ebeb73c50545_d8e28290-070a-5c59-becf-e7c25f7c7f2c.spold;polyethylene terephthalate production, granulate, amorphous, recycled;CH;polyethylene terephthalate, granulate, amorphous, recycled
f8d517b8-9a68-5eb9-a7bd-8db79305e987_98b48ff2-2200-4b08-9dec-9c7c0e3585bc.spold;market for residues, MSWI-WWT, WW from maize starch production;GLO;residues, MSWI-WWT, WW from maize starch production
b4c52339-f06e-51f4-9484-c400c1aef2e4_4f312355-ac65-4635-8fb2-006dba64ce60.spold;treatment of wastewater from liquid crystal display production, wastewater treatment;RoW;iron scrap, sorted, pressed
2ab33123-0280-5c4a-88c9-162be6f3ace7_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;CA-NU;electricity, low voltage
6efde556-2d0d-58c0-8bad-a21af223360b_0d89c476-685a-4501-bb4c-0f5d65becf13.spold;market for bitumen seal, VA4;GLO;bitumen seal, VA4
444cbeab-c4e7-508b-866c-1eb4507a1f19_66c93e71-f32b-4591-901c-55395db5c132.spold;treatment of coal gas, in power plant;BA;electricity, high voltage
3db73ce6-0f8a-5f9a-9ec8-643cfa7c5dca_2ba90adb-d6f3-48da-a9e3-e67fa98fccab.spold;market for disodium disulphite;GLO;disodium disulphite
1a3d95c1-107d-5104-b593-b1d25de439c3_d7432632-40dc-4af8-8125-cb70dd9742c5.spold;converter production, for electric passenger car;GLO;iron scrap, unsorted
252d6b93-3864-5251-beb0-3e6c9ee78c86_0df59074-806a-4246-aed7-4962db009117.spold;magnesium-alloy production, AZ91;RER;magnesium-alloy, AZ91
c284193a-3ae2-5288-8524-b89da8af241c_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity, medium voltage, residual mix;HR;electricity, medium voltage
e6d1238a-7b89-59b6-a13a-354d9011d020_76ab0018-e176-43e0-b42c-12e82b937fef.spold;concrete production, 35MPa, for civil engineering, for exterior use, with cement, Portland;North America without Quebec;hard coal ash
4608d3a6-6115-56cc-b808-2f63d9a4163f_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity voltage transformation from medium to low voltage;HT;electricity, low voltage
8c1a7a06-70f4-5728-98c6-55c8440bc887_4a62806e-17d6-473e-95fc-394ac760261e.spold;beef cattle production on pasture;BR;weaned heifers, live weight
b52b80ff-d114-5727-998b-2391d3bb7622_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;IN-Northern grid;electricity, medium voltage
6652b6b8-9e6c-5601-b375-e29744e0696f_6e74937e-b691-4c49-9b8f-5ba44d7c081d.spold;electric arc furnace slag to market for electric arc furnace slag, for recovery;RER;electric arc furnace slag
4e93cd4d-c747-57ad-83e5-20232e8627dd_bd4b5819-02c6-41c3-97ea-a91f14b3e0bc.spold;treatment of waste brick, sorting plant;Europe without Switzerland;waste brick
d653575e-4f1b-5c53-9470-58752235a61f_6b9d5139-a306-427d-aa98-a6006a215d50.spold;market for butyl acetate;RER;butyl acetate
f37ba2bf-6a84-5e51-81df-a7b22506ef87_d86548c8-a433-44a0-91ba-073c2227b627.spold;market for sweet corn;GLO;sweet corn
9a6b3890-a10c-5cb9-8685-0629ab5388ff_eb97e5d1-f30a-473b-b86b-5a46e5a4a1f6.spold;market for furnace, wood chips, with silo, 5000kW;GLO;furnace, wood chips, with silo, 5000kW
5486b993-4158-5b40-9f1e-c915d1084248_5c4faf46-9460-4f23-8811-4d8e06712030.spold;market for waste polystyrene isolation, flame-retardant;Europe without Switzerland;waste polystyrene isolation, flame-retardant
36327f1a-15aa-5e59-b29b-339f8fa7dec4_3317126a-4dd7-4047-9ccf-163f94382c94.spold;market for transport, freight, aircraft, long haul;GLO;transport, freight, aircraft, long haul
