Filename;ActivityName;Location;ReferenceProduct
fc3deea6-ad72-5e7b-a97e-4e91fb5945d2_651239c6-1254-5fe3-90bc-7c62c86d12e8.spold;market for antimony slag, desulfurised;GLO;antimony slag, desulfurised
cd45eaa2-fb7d-57de-813a-20e5a1ccbda9_1a7d7241-bf40-4310-ac79-e8d950ee7fd8.spold;market for hexamethyldisilazane;GLO;hexamethyldisilazane
9d7c5ce0-4ba4-5b1c-8be1-937bd5b70227_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;land use change, perennial crop;BR-RO;land use change, perennial crop
6fd91c32-e92a-5845-9733-34905afb302b_637ee275-a239-4dcb-b084-abfa110dd65b.spold;market for electricity, for reuse in municipal waste incineration only;HU;electricity, for reuse in municipal waste incineration only
edeb03e3-b37d-5163-9d1b-4d47f485b823_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;MT;electricity, high voltage
4c54b886-91e2-5212-98a2-09960f1ed52c_3685d0f1-3ac5-420b-8823-bf6b8cbc38e4.spold;treatment of wastewater from hard fibreboard production, wastewater treatment;RER;wastewater from hard fibreboard production
4a9a3155-00eb-52ce-9779-e1a683febedc_e0a4840d-f0ec-42d1-9ec1-f85528f9cd06.spold;market for deep well, for geothermal power, onshore, 6000m;GLO;deep well, for geothermal power, onshore, 6000m
f9e37656-c4e0-5bbb-92ff-bfc92543da78_35c6a539-d74e-4615-94ce-9c76a33d47ed.spold;palm date production, conditioned and dried;GLO;palm date, conditioned and dried
40859737-8e7b-5ba2-997a-4b37b2786ada_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;GB;heat, district or industrial, other than natural gas
891b8cef-dc4c-5745-91ee-a8d33e77f0b4_ec4fd0d0-b3f5-4585-a2f9-98240429eac3.spold;mandarin production, sorted and graded;ZA;mandarin, processing grade
a9daaed9-0c86-598a-804d-214872be5c65_2fec913d-0391-4e1b-8103-093c0ea500b9.spold;market for cumene;GLO;cumene
ece74529-07ef-5a4e-b5fd-eb3fa7829cd0_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;market for land use change, perennial crop;BR-AM;land use change, perennial crop
61738040-ac80-5424-b3f0-06bb46b497e1_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, >3MW turbine, onshore;CN-AH;electricity, high voltage
998e5881-526a-5028-aa5f-7b78c7e4763a_a950e420-5f94-4a19-b24c-70ac0ef35693.spold;cement production, CEM II/B;Europe without Switzerland;silica fume, densified
ca324eea-bc5c-53bb-a999-100f4bc9adcf_d489bb71-b54d-4bbe-8bce-15aa0d1bc608.spold;market for sulfite;RER;sulfite
91052124-e19c-5f8b-9df8-869bc089c0ce_3fed725e-1a21-4eb9-ae3b-36e9a18b3204.spold;market for offshore platform, petroleum;GLO;offshore platform, petroleum
b00835f9-d3eb-5684-9792-b4a7cab9ce09_6b5638d8-0284-4a7f-b11b-d2fcce172896.spold;uranium fuel element production, enriched 3.8%, for light water reactor;RoW;uranium, enriched 3.8%, in fuel element for light water reactor
6ade13fe-c547-5077-b85f-c3c7bd44bdb0_d4ee8f39-342b-4443-bbb9-c49b6801b5d6.spold;concrete block production;BR;concrete block
2c538a00-675c-5852-9e9f-2d1ae83d033f_d76a43a4-17da-4713-b4d7-569804af59ab.spold;quicklime production, milled, loose;CH;quicklime, milled, loose
77563358-6c1a-50a5-b8bb-029ffee58f6a_4cc87eb6-20a4-4968-ab90-6d344d46755d.spold;industrial machine production, heavy, unspecified;RER;industrial machine, heavy, unspecified
8ea1ddab-6b29-58fa-93ea-a0b343285263_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;IT;electricity, low voltage
0723d115-07a6-5b67-a3e5-813fe45b4947_703d4093-582b-40f5-9ff6-58d533120fec.spold;lorry production, 28 metric ton;RoW;lorry, 28 metric ton
3687f635-7ab9-54cd-8f2a-74747353e0ee_bf2ab99f-4704-4e62-958d-ec8efd2e1c1f.spold;transport, passenger car, medium size, petrol, EURO 4;RER;transport, passenger car, medium size, petrol, EURO 4
c7b96622-c193-56c2-9cb2-fa16a106a40d_302181f3-33eb-4e0d-bb42-c50474f2b402.spold;treatment of sewage sludge, 97% water, WWT, condensate from light oil boiler, landfarming;RoW;sewage sludge, 97% water, WWT, condensate from light oil boiler
d1250ab9-1afa-5b19-a4ce-b57189fef171_f435211e-39e6-4f03-b7ee-b8ab915dbc52.spold;textile production, cotton, weaving;BD;textile, woven cotton
8e3b5eea-4e32-5ee1-b2c6-a1323d1fd513_1d32d9ef-8f9d-4b72-9d72-ab08b08fa52c.spold;slag landfill construction;CH;slag landfill
09e2ba83-ffbd-5296-94bc-ae9c4688f746_e7d9edbf-64cc-434e-8bdc-90ecc8d2813c.spold;o-nitrophenol production;RoW;o-nitrophenol
af5e67ca-a51f-5555-b913-57b46d274cf0_d442b624-ea63-4d09-8440-28a41232989f.spold;nitro-compound production;RER;nitro-compound
03e2f72b-d64c-5794-93d9-43f430ca9fb1_82fc8ffd-e1f4-4a11-ac26-6734d9b2fe89.spold;treatment of filter dust from Al electrolysis, residual material landfill;CH;filter dust from Al electrolysis
49b2b0b9-d6ec-5919-a8c7-b1f16114548a_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, <1MW turbine, onshore;NO;electricity, high voltage
2a36ff0a-984d-5326-a7ce-9ff235efb462_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity voltage transformation from medium to low voltage;BR-North-eastern grid;electricity, low voltage
15ab686e-b1a1-531a-987a-f747a0d0a42e_b245e321-06fa-4431-9be6-4995be5af258.spold;market for internet access equipment;GLO;internet access equipment
f9a533eb-2584-50e7-add8-c04015598cdb_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, 1-3MW turbine, offshore;ES;electricity, high voltage
5dbaf01f-0554-5a7c-8ade-1d1520fce059_86f356ee-4bfa-43cf-a82f-4799c7f7c776.spold;diethyl ether production;GLO;diethyl ether, without water, in 99.95% solution state
e3d438f7-398c-5663-a2b3-5a383d3ed544_d5d26aca-7e11-4b01-8d4e-967d3f89457c.spold;market for storage building, chemicals, solid;GLO;storage building, chemicals, solid
a986af56-b690-587a-8f67-5a14f8846c7d_564fbf47-961b-4d9b-b338-7bd5ec6518bf.spold;treatment of automobile catalyst;RER;spent automobile catalyst
6505ad9e-8c82-56bb-9015-bc4ccccf6f95_359d6943-6e60-416b-93dc-9c58398b0179.spold;propylene production, pipeline system;RER;propylene, pipeline system
9efc371b-1db3-5ecd-8fe9-ffc63e17c151_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;ZM;electricity, low voltage
37a3b5e5-f2e4-5bb7-a283-4693281605b2_46f4775b-0dee-4e49-8669-7108147c5f41.spold;operation, computer, desktop, with cathode ray tube display, home use;CA-QC;operation, computer, desktop, home use
80d8c477-e1c5-5963-8c56-d9c0cc669d75_6808a91f-0322-406b-a4cf-41473f5a5ca8.spold;market for aircraft, dedicated freight, long haul;GLO;aircraft, dedicated freight, long haul
9a4d54ee-cb5d-5ab9-ae0d-bccad8b14bf8_1f097a0f-753b-501f-b9d5-df766bc97660.spold;fava bean production;RoW;fava bean
29249c66-3700-50f4-bdb6-2a5cb080ab8c_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, combined cycle power plant;CN-FJ;electricity, high voltage
87522c9d-dbca-5e8c-ac39-5f1e0f97a0af_eec52dcb-5b55-414a-81e3-b1331ff3462c.spold;drying, sewage sludge;CH;raw sewage sludge
7d4ae5c9-40ca-5db7-9090-b2f437a139bd_3f521fb7-d13e-4405-848e-aa0dd5a9322f.spold;anaerobic digestion plant construction, for biowaste;RoW;anaerobic digestion plant, for biowaste
1448f10d-0959-5097-a86c-b2d1ad91b52f_85086b85-ef0a-55c6-be1f-66e45e7aeaaa.spold;market for land use change, pasture, man made;BR-RJ;land use change, pasture, man made
d47d81f9-ff90-5313-9840-7db59bdf9ef5_85086b85-ef0a-55c6-be1f-66e45e7aeaaa.spold;market for land use change, pasture, man made;BR-MA;land use change, pasture, man made
b60bb16f-13e1-590f-8274-281c257db140_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from FI;EE;electricity, high voltage
6dae6034-24db-5906-b8c0-19fefbd4ae6a_76ab0018-e176-43e0-b42c-12e82b937fef.spold;cement production, CEM II/A-V;ZA;hard coal ash
f9a48ef1-617a-5a07-a724-07eaf71687e3_dae617cb-a265-4c7f-bae4-5511f68b26f2.spold;market for fibre-reinforced concrete, steel;BR;fibre-reinforced concrete, steel
38c787b5-f5cd-5a00-bba2-b1e15acff706_b8d5c3e7-0342-4048-8f15-bc1954e60cb8.spold;ethylene bromide production;RER;ethylene bromide
a5ae5535-cb49-5146-a35c-8bd750269d11_eeb68c18-502b-4117-a033-a5daf24322fc.spold;market for transport, freight, sea, bulk carrier for dry goods;GLO;transport, freight, sea, bulk carrier for dry goods
cb1fcec2-fc42-5b5e-af5d-7a7be1bb862f_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;CA-NU;electricity, low voltage
ca511076-bfaf-51d8-ba12-d3da7b335a1e_bf0425ee-99c2-488e-9056-3495e9f4e9cb.spold;deep well drilling, for deep geothermal power;NI;deep well, drilled, for geothermal power
eb82a144-a549-5f84-b867-cdc877da2880_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, hydro, import from PY;AR;electricity, high voltage
20855351-c5bf-54d8-94bf-09c5210143ed_1570a766-fe08-427f-94cb-6947995117ec.spold;natural gas, liquefied, import from NO;RoW;natural gas, liquefied
1cc6c328-dd0a-58c6-b1b2-067b734a8c4c_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;US-HICC;electricity, high voltage
196a7eac-6364-5e56-94e5-b9c9164804b5_9219c94a-7a25-4a4c-b25d-c096fdd50d47.spold;market for waste polyvinylchloride;CY;waste polyvinylchloride
5f7ae7c3-01e2-5d94-926c-7a7f0ee26214_1682a2f6-7521-417f-9e8b-59e0ba5b8983.spold;chloromethyl methyl ether production;RoW;chloromethyl methyl ether
f99e0765-abd8-501e-81d3-1b724acc71a6_cf52c0fe-72b3-4f42-a475-16a5b2a6f850.spold;combine harvesting;CH;combine harvesting
1c6604bd-3fa1-5770-8541-0bc0113c1ed8_50306184-2a7e-4825-8e5d-fe8e674d1274.spold;clinker production;RoW;biowaste
efe202ea-abc5-5863-9c0b-df175bbfa5c6_e184c430-73ee-44be-958d-de816267bbc7.spold;market for residues, MSWI-WWT, WW from PV cell production;GLO;residues, MSWI-WWT, WW from PV cell production
2287cdaa-4b6a-5339-82ef-60003edc9b9f_13e34793-c48c-4eb4-b750-8dd8ff59d3b9.spold;silicone factory construction;RoW;silicone factory
b12381d2-f656-578c-8001-db2ab9ca27c2_1b4ebfef-d9b6-4e3b-bf86-10b5b1a85819.spold;market for maintenance, container ship;GLO;maintenance, container ship
71fce8e5-8dd5-572f-949f-4621afc86469_27ceda8d-f3ba-4093-8c65-36c7d507c1d3.spold;market for silicon, single crystal, Czochralski process, photovoltaics;RER;silicon, single crystal, Czochralski process, photovoltaics
ca825191-0c93-5f4d-9372-86eb3d6b2930_a7abd72a-4d9c-4f99-abfc-3de79d425a96.spold;treatment of wood ash mixture, pure, sanitary landfill;Europe without Switzerland;wood ash mixture, pure
638fc7d4-3a78-576c-a15d-be2876339b0c_b0176c67-5bc0-462a-8466-4f372f446f7c.spold;market for waste polystyrene;CO;waste polystyrene
df945f96-54d7-5ca5-89db-85ee011271a0_b0176c67-5bc0-462a-8466-4f372f446f7c.spold;treatment of waste polystyrene, open burning;GLO;waste polystyrene
9a46552e-1b2d-558f-8956-574c5b7d0e95_c5adb1fb-872e-4446-a3bb-c4b61aa4bd45.spold;tap water production, underground water with disinfection;CH;tap water
0c94b1f0-e0c0-5a2a-8a4d-e7a280db292e_bcc2de51-bded-45a8-ac4b-0d9ea6d5b2b1.spold;market for aluminium around steel bi-metal stranded cable, 3x3.67mm external diameter wire;GLO;aluminium around steel bi-metal stranded cable, 3x3.67mm external diameter wire
56c8e142-a15c-5d56-a039-aa17c90e1618_77c1da70-f6b7-47eb-a986-4d70a4bf31a1.spold;market for wastewater from medium density board production;RER;wastewater from medium density board production
4d5018c2-ec0a-5502-a5b3-b3692b5577b4_00478901-732f-4bf4-81cc-2255f9874512.spold;market for waste polypropylene;HR;waste polypropylene
635e4668-edde-52e6-8e6e-ea6e3518fcdc_42baed81-24d1-4aed-a120-cc7d35ddac10.spold;treatment of waste paperboard, open dump, dry infiltration class (100mm);GLO;waste paperboard
d3266908-7198-5427-a0b4-fcc5c4a52606_0ace02fa-eca5-482d-a829-c18e46a52db4.spold;transport, freight train;DE;transport, freight train
c72ecf67-85bc-5d23-a584-1e66aa58eb19_edf7f547-4078-41a0-984d-e0c55c185f3b.spold;clinker production;CH;pyrite ash
99a7f2de-9791-57e0-99e0-c90589c8020d_c50eaa50-c893-4963-9abf-2fce5fa4863c.spold;market for transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO6, carbon dioxide, liquid refri(...)_5;GLO;transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO6, carbon dioxide, liquid refrigerant, cooling
5fc06392-7a78-5289-b69a-3342483d8da4_0d978369-c529-46f1-97b8-bdb539bf31ba.spold;market for wastewater treatment facility, capacity 5E9l/year;GLO;wastewater treatment facility, capacity 5E9l/year
116b4bae-da14-5e69-b1ac-15000757ea6a_5321a299-0c03-4bfc-9dda-d020456f6b2e.spold;nutrient supply from NPK (15-15-15) fertiliser;RoW;inorganic phosphorus fertiliser, as P2O5
08b30952-ad37-5086-8bab-c702831a852a_a007939f-f418-4ec7-89ee-bd64967e2f83.spold;market for palm oil, refined;GLO;palm oil, refined
95ffc09f-27e0-52f2-9abc-9c035eebb05f_5d954e5c-1e6d-4f78-9fc3-d3857b7892cb.spold;market for electricity, high voltage, aluminium industry;IAI Area, Africa;electricity, high voltage, aluminium industry
6513b3fb-6e51-5364-8a09-80ec64b93c2a_d76e4ec3-a885-4978-aadc-d3d87d6cd08e.spold;fibreboard production, soft, latex bonded;CH;fibreboard, soft, latex bonded
0c109a54-02b5-5dbf-9f30-b2d522a2a0ab_fa6aa6bf-07c9-45bf-9fdc-a358a497b7e1.spold;ferrite production;GLO;ferrite
5bd87b4d-64ca-537e-8510-e6ac6ab007ce_21663725-f3b4-4d6a-a45a-baf3cb343a6a.spold;market for chimney;GLO;chimney
c7a4d8d6-910e-5042-b512-15fdccd18aae_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;market for land tenure, arable land, measured as carbon net primary productivity, perennial crop;BR-PR;land tenure, arable land, measured as carbon net primary productivity, perennial crop
ec093b6f-1283-5b76-98e7-11991cdbd9f1_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, <1MW turbine, onshore;IN-TN;electricity, high voltage
4a8df352-0295-5943-bb92-10faf849f7c8_f5707bdf-f7e2-479b-b3ea-99c04de8a927.spold;nutrient supply from ammonium nitrate;CN;inorganic nitrogen fertiliser, as N
517f1786-c991-5d92-93a9-d0824950445d_d69294d7-8d64-4915-a896-9996a014c410.spold;market group for electricity, low voltage;RER;electricity, low voltage
abfd79c0-bf55-52ca-9355-444e825af1da_44defed2-3dc7-4d59-b3bc-23dacf1b9140.spold;aluminium, ingot, primary, import from Middle East (Gulf cooperation Council);IAI Area, EU27 & EFTA;aluminium, primary, ingot
c9ad7564-8a42-5d8e-9821-f7ec3efc0332_038ddb3a-1e4b-45f3-bcb9-5e37a69f42b0.spold;market for ground granulated blast furnace slag;ZA;ground granulated blast furnace slag
6bac971f-b2da-5421-bff3-29de8d3802d0_1d32b849-121f-4d23-853c-fa2bf55c42e9.spold;market for land use change, annual crop;BR-TO;land use change, annual crop
f0329e4e-1c86-53bb-a97b-7dc7b0b73414_6facf9d3-01a6-453a-8b7b-cf72bcf04072.spold;transistor production, auxilliaries and energy use;GLO;transistor, auxilliaries and energy use
43ded91c-3310-5194-9ea5-161d02dc31d9_f51d7ccf-0bee-430d-98a3-8334adbe39fc.spold;sand quarry operation, extraction from river bed;RoW;sand
dcd7e1e6-2b68-5de4-8813-ed4445447cd5_5f281e36-7bea-464e-b77c-83befc5332ae.spold;weed control, by brush cutter, pasture;BR;weed control, by brush cutter, pasture
c8b7a0cc-9566-5b39-bbcb-3f7a8f28af03_b92d0439-97e3-4a11-a228-754146fb3781.spold;recultivation, shale quarry;GLO;recultivation, shale quarry
bb0dc0a4-e389-5d96-b3f2-86b2f89c727f_249c83b0-ff03-45aa-9a5c-f7a58d0ff6e6.spold;market for wood pellet, measured as dry mass;RoW;wood pellet, measured as dry mass
7ab80744-d3de-57e1-84ee-762c89d5c8ad_9219c94a-7a25-4a4c-b25d-c096fdd50d47.spold;market for waste polyvinylchloride;RoW;waste polyvinylchloride
4188491d-bedf-5d63-aebd-8d7a65072d67_16f96475-57f7-4c90-b96a-e0a81f9bfdbe.spold;nutrient supply from vinasse, from fermentation of sugar beet;GLO;vinasse, from fermentation of sugar beet
a806b056-f315-564e-8666-7204cfaddc06_7d9b9b58-ad5a-464b-b283-b129ffe58011.spold;ortho-phenylene diamine production;GLO;ortho-phenylene diamine
8ea9ff8e-99f0-5fb4-be90-c33731a91f1d_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, oil;IN-HR;electricity, high voltage
9cc58f6f-3c4c-5eaf-af6f-6b89ffb4c0db_32e60fbc-4778-470c-9653-feb859a3418f.spold;market for floor heating from borehole heat pump;Europe without Switzerland;heat, brine-water heat pump 10kW
54c234ce-c6f6-5579-bd0a-b71c7e190940_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;OM;electricity, high voltage
bbb75be6-09ce-54a0-8021-e5c130c1b4cb_dadc7057-9041-4fae-893c-20aba9725f29.spold;maize grain production, first crop;BR-BA;maize grain
4ab52d2e-6b29-55d1-960a-9554a6c85c79_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market group for electricity, medium voltage;CN;electricity, medium voltage
f8ec4bbd-6157-595f-bdc3-c39480844240_69b3d58f-ddde-59c4-a78d-2ededd641aab.spold;clear-cutting, grassland to arable land, forest, intensive;BR-PA;land tenure, arable land, measured as carbon net primary productivity, forest, intensive
69a9bff3-8749-5b08-b731-6bc18f15b658_b0cd6c3d-d1b6-42f4-8e58-ca6d4d6c3e18.spold;latex production;RER;latex
c86014cd-a8b2-57e8-9ed4-b0bc45368bf5_b47b9c9a-6a79-4a66-a5ac-0ff98a618084.spold;metamitron production;RER;metamitron
cfa47cec-8601-59ab-9376-f0a3943da42e_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from SK;UA;electricity, high voltage
2b7e05c2-2cd0-5854-84eb-7916ba5c7f4c_2bd67269-cd3a-4ca5-adae-0c030d7e76ed.spold;basalt quarry operation;RER;basalt
d60144ff-c3c5-5c1c-8630-80b6bda1ab71_2e8c9c97-b547-4160-8f9e-0d68f336a6a7.spold;concrete mixing factory construction;CH;concrete mixing factory
680a8844-2bb9-55e5-9fff-93a6b5835bfc_eee95138-58c8-4172-9b1f-754ba074325d.spold;market for concrete, normal strength;RNA;concrete, normal strength
11cfeb91-82f4-5fd9-93df-d47bc40eeec2_777bc26c-02e7-441e-a487-e4d4a87dae49.spold;treatment of waste emulsion paint, hazardous waste incineration, with energy recovery;Europe without Switzerland;waste emulsion paint
7f03803c-7e3d-565d-9c19-a72fe275635b_b5af62bc-efea-42c5-8dce-3b83b66a14dc.spold;market for straw, stand-alone production;RER;straw, stand-alone production
ea896bff-4b69-53a5-b27f-e28faae0a1d6_b7667b06-c667-481c-8718-bfbdfcd20d94.spold;market for scrap tin sheet;CH;scrap tin sheet
54376276-ffc2-5dd9-8dbf-0f5d01699af1_eae90647-a55e-4512-9922-e4170fb36a46.spold;alkylbenzene production, linear;CA-QC;alkylbenzene, linear
dfe1eeb9-5893-50d4-befe-9a6c10e01c91_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;land already in use, annual cropland to annual crop;BR-TO;land tenure, arable land, measured as carbon net primary productivity, annual crop
b9caf7a8-69b6-562e-9c9e-cf31d72265e6_b4fbb2dc-2197-4fa8-8d74-19a0cea0d7ec.spold;maintenance, transmission network, electricity, high voltage direct current land cable;RER;maintenance, transmission network, electricity, high voltage direct current land cable
19810838-c396-52f5-950c-9b2e7101644c_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;IN-DD;electricity, low voltage
ac512095-a352-5a8a-be9a-dee6d32eed1f_044d1317-ada7-4837-bd5b-6924998b0797.spold;toluene oxidation;RoW;benzoic acid
ba7b545e-6a0e-552b-9800-d72189ad918b_9c2e054a-76af-4265-978b-8364099903db.spold;market for inverter, 2.5kW;GLO;inverter, 2.5kW
102c7150-603b-5f3a-b510-1b19ea218365_00478901-732f-4bf4-81cc-2255f9874512.spold;treatment of waste polypropylene, unsanitary landfill, dry infiltration class (100mm);GLO;waste polypropylene
