amount;unit;flow;name;location
0.1083459819361178;EUR2005;68b4fdd4-d341-4ac5-9dbc-59eb34653dab;market for sheet rolling, chromium steel;GLO
0.41;EUR2005;a498d9fb-9402-4374-b2e2-3f85f5d98f43;market for ammonium nitrate;RER
0.036;EUR2005;0d3eda5a-4601-4573-9549-0701c459ab88;hard coal, import from ID;RLA
0.233;EUR2005;e7a17355-8575-4be4-8c51-85e38b19b3f3;market for pitch;ZA
15.0;EUR2005;bfe6c58b-7566-4ed0-8440-7567f591c31f;router, internet;CH
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, pumped storage;US-ASCC
25.6;EUR2005;0bddecfa-a3d2-46fe-b31e-f794ff258621;ammonium paratungstate production, solvent extraction;RoW
0.09770000000000005;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;market for electricity, high voltage;TM
0.691;EUR2005;50a418df-9ef8-4a99-8bea-4f9b4ea88acb;acetaldehyde oxidation;RER
117.9832544194321;EUR2005;87062d01-a1ca-45cc-aaa4-159bec6fdcc6;blower and heat exchange unit production, GE 250 RH;CH
10.95918485;EUR2005;293c4e3e-6450-5f70-8607-2624c4b48715;1-naphthylacetic acid production;GLO
1.6537485722955;EUR2005;1725bc7a-ae6b-4584-bd36-7dfbf52a0b3b;market for mecoprop;GLO
265.00000000000006;EUR2005;96ca17ef-cd4b-410f-b50e-d00d58dd8b94;market for sawnwood, hardwood, dried (u=10%), planed;RER
0.1364484395908094;EUR2005;2496b794-9414-40bf-8545-5b84925b2f5f;transport, passenger car, small size, petrol, EURO 3;RER
8.35;EUR2005;e71acee2-c894-4b95-a52c-8bd06f6262d0;market for NCA hydroxide;RoW
0.10000000000000002;EUR2005;8d7c013a-5aca-44d7-8fc4-193844d2953a;market for waste packaging paper;SK
265.0;EUR2005;137e2c15-2e4a-4bf4-a1e4-a630a87b2cb7;beam, hardwood, raw, air drying to u=20%;Europe without Switzerland
0.20451704000000004;EUR2005;bcc2de51-bded-45a8-ac4b-0d9ea6d5b2b1;market for aluminium around steel bi-metal stranded cable, 3x3.67mm external diameter wire;GLO
16693584.0;EUR2005;b9dfeb7a-9897-4ae4-9653-cb7ad8c6cd6b;market for packaging glass sorting facility;GLO
0.7103823603786734;EUR2005;cad59ac2-7c38-4f39-a477-f142baa4e203;rutile production, synthetic, 95% titanium dioxide, Benelite process;IN
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity voltage transformation from medium to low voltage;BJ
1.57;EUR2005;5c5d0acc-fe59-4c21-ab51-6690a4bbae8a;weaned calves production on native and planted pasture, Pantanal;BR
0.02748034376806115;EUR2005;89e97ec2-ee6d-4d5e-9dec-254f3aa01848;operation, computer, desktop, with liquid crystal display, active mode;CH
324.3573268676364;EUR2005;9a7e6cdc-79c0-4872-840d-a8a2fd723189;silver-gold mine operation with refinery;RoW
11.3;EUR2005;a7987006-207b-42a5-b69e-489425b3c91f;market for titanium, triple-melt;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, deep geothermal;IT
0.15;EUR2005;ebb5a65b-75b5-4489-a065-b11b7b8543bd;anode production, paste, for aluminium electrolysis;UN-OCEANIA
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, 1-3MW turbine, onshore;CN-GX
0.479;EUR2005;e36aa595-9fc6-4eff-8f34-a9b11f460762;oxidation of butane;RER
0.01000000000000001;EUR2005;b3c58f5d-5815-487c-8b9c-4366e00d22dc;market for heat, central or small-scale, natural gas;Europe without Switzerland
15492.2194696396;EUR2005;960bec1c-d3f1-496a-86d8-f8168245e465;market for skidder;GLO
0.047;EUR2005;1f41586d-0d8a-4c7c-8473-dd8351bab538;market for clinker;ZA
4.54229615199;EUR2005;3c9f65eb-b4c8-4c56-a2c1-5a8db94d2ccb;tilapia production, extensive aquaculture, in pond;RLA
7929486.617469269;EUR2005;ac334b0b-1cc3-43bd-b8ad-246918082e02;tanker production, for petroleum;GLO
0.00045791577435027155;EUR2005;cfc197ab-2e3a-400d-9c3b-880f5a3908c4;market for potato grading;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, deep geothermal;KE
6.59;EUR2005;8b988c18-f03b-46aa-83ae-d72d4639ff76;market for cable, unspecified;GLO
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;CH
0.1;EUR2005;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;electricity voltage transformation from high to medium voltage;FR
11.700000000000001;EUR2005;c4230712-ca79-435b-bb28-37041635b772;market for textile, knit cotton;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hard coal;IN-JH
0.37;EUR2005;1211687f-b185-4e5d-9620-41515a66a390;iron(III) sulfate production, without water, in 12.5% iron solution state;CA-QC
0.0729;EUR2005;1576e293-dab0-42c9-a87b-74d001c1aae9;packing, clay product;CH
25.6;EUR2005;0bddecfa-a3d2-46fe-b31e-f794ff258621;ammonium paratungstate production, solvent extraction;AT
160.0;EUR2005;0083557d-e51d-4a48-9de8-4a57be6b1fa5;board, softwood, raw, air drying to u=20%;RoW
0.37;EUR2005;922db745-4df5-4b82-bbb6-98e81e4007d1;rice production, non-basmati;CN
34703.63803234969;EUR2005;a55c9d7d-0ebe-4f48-80c8-77c63c326fe8;heat and power co-generation unit construction, organic Rankine cycle, 1400kW thermal, components for electricity only;CH
2.51;EUR2005;f1e0a8f1-aa97-4de6-a715-9c63acd1b6d4;copper oxide production;RER
4.379999999999999;EUR2005;53d88c6c-e0e9-4c2c-81be-eb3545b4f4c6;market for anti-reflex-coating, etching, solar glass;GLO
1.29;EUR2005;f891d553-f8e5-4990-a56f-d032d9ec87f0;polyvinylidenchloride production, granulate;RoW
0.598;EUR2005;128696a8-005e-49a7-9616-d96178655408;containerboard production, fluting medium, semichemical;RoW
6112.178905531802;EUR2005;c5d96d5d-ba53-42b6-9dc5-7a21d1608af7;market for heat and power co-generation unit, 160kW electrical, components for electricity only;GLO
0.6535512435230899;EUR2005;60c21de1-a8e8-4f50-8949-78759bf96c62;ventilation of dwellings, decentralized, 6 x 120 m3/h, steel ducts, with earth tube heat exchanger;CH
0.1;EUR2005;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;market for electricity, medium voltage;US-NPCC
283.9035760189748;EUR2005;57a23d61-cc04-4414-ba30-4a15b785399a;air compressor production, screw-type compressor, 4kW;RoW
0.09770000000000005;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;market for electricity, high voltage;AE
0.758999999999999;EUR2005;06eb6d76-0ac1-5ba6-aa9b-6b0228e0dd96;market for base oil;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, pumped storage;IN-BR
2.366;EUR2005;51c7e57a-00b7-4412-b56c-94c17b211ee7;market for epoxy resin, liquid;RER
43.276762594566;EUR2005;53f62fb9-56c8-51d4-9f01-f3cdc3e09c95;azodicarbonamide production;RoW
228200.00000000003;EUR2005;69ca254b-a068-4782-8fc4-e82aec2d1582;market for sewer grid, 1.1E10l/year, 242 km;GLO
1.40602668118848;EUR2005;11bd64cc-4415-44e4-8cf0-edde6adc6b46;2-methyl-2-butanol production;RER
0.00816770923572965;EUR2005;705f483c-0d06-4f1c-9be9-7d54b88c4015;market for propane, burned in building machine;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from MN;RU
185.0;EUR2005;3fdbecc2-bb86-4c4b-8f5c-7b80e5e365c8;concrete production, 25MPa, for building construction, with cement, CEM II/B;CH
202.5970285515862;EUR2005;4550dc89-f2bb-45d5-ba33-7cd7d8d50e2d;printed wiring board production, mounted mainboard, desktop computer, Pb containing;GLO
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, laminated, integrated;RoW
0.471;EUR2005;e6f2d687-e015-44e2-ad5f-8f6b02481ab1;market for sodium silicate, without water, in 48% solution state;RoW
0.004;EUR2005;b254bbdf-fb2b-4878-aec9-2a7820f3f32e;treatment of blast furnace gas, in power plant;RU
0.239;EUR2005;deb4f70c-bf2a-4cd3-bc3b-c71af8820da3;soybean production;BR-MT
0.0106;EUR2005;dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b;heat production, mixed logs, at wood heater 6kW;CH
0.10699999999999998;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;market for electricity, low voltage;CN-NCGC
0.02021031930408231;EUR2005;46f4775b-0dee-4e49-8669-7108147c5f41;market for operation, computer, desktop, home use;GLO
186446513.961425;EUR2005;46c8ade1-910f-4abf-b255-7f2a348181d2;building construction, luxury hotel;PE
151.0;EUR2005;9d7bbcc8-687c-4675-ba32-134d3fcc2bcf;sawnwood production, softwood, dried (u=10%), planed;CH
0.69329989606455;EUR2005;60accf98-93cd-478f-afbf-6d9c4df9af9a;market for steel removed by turning, primarily roughing, computer numerical controlled;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, conventional power plant;BG
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, oil;CN-JS
50.27327402174606;EUR2005;79b9ceea-f11c-4d24-9f30-057ebb8a34ba;market for dried roughage store, cold-air dried, conventional;GLO
0.4437856009661966;EUR2005;fa1a0aa9-9caa-4857-9705-38ea33047640;market for finishing, textile, knit cotton;GLO
0.9737761581233889;EUR2005;b2a4e23e-4a1a-4def-890f-e08adee40333;phosphorus pentachloride production;CN
79.91922783278905;EUR2005;47db64ec-c8e9-4979-b22e-9f0c380966f5;market for maintenance, motor scooter;GLO
430321522.0;EUR2005;c2c93af2-47cb-4ec7-a1bd-d3d572bca039;electric arc furnace converter construction;RoW
0.04478764380953786;EUR2005;581eb7c5-e0eb-4213-8512-81220c555c60;transport, freight, lorry with refrigeration machine, 7.5-16 ton, EURO4, carbon dioxide, liquid refrigerant, freezing;GLO
0.0615;EUR2005;c3114933-dc17-4ca6-aaeb-19a9974ae1e7;cement production, type IS;US
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, conventional power plant;RO
1.641116786;EUR2005;ee02b2e7-9c42-4fe3-904b-2a4a6f221656;ethoxylated alcohol (AE7) production, palm kernel oil;RER
0.8402003234447651;EUR2005;0b4d69f9-6b39-4232-948b-62b7b4f0d3d8;market for copper concentrate, sulfide ore;GLO
0.0188;EUR2005;b0f4c2fb-5081-474a-8ffa-1457da8345db;market for diesel, burned in building machine;GLO
0.844;EUR2005;43c831c7-8759-4b40-94b4-b6e0f05087a7;solid bleached and unbleached board carton production;RoW
0.8440000000000004;EUR2005;43c831c7-8759-4b40-94b4-b6e0f05087a7;market for solid bleached and unbleached board carton;RoW
0.233;EUR2005;e7a17355-8575-4be4-8c51-85e38b19b3f3;pitch production, petroleum refinery operation;IN
0.017826124739743654;EUR2005;52858e96-f7e8-4a24-b431-916fbb3d4c7b;market for sweetening, natural gas;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, conventional power plant;HU
0.0075477;EUR2005;518565e9-8537-42b5-869b-2df9bcfbb849;laterite quarry operation;IN
0.233;EUR2005;e7a17355-8575-4be4-8c51-85e38b19b3f3;pitch production, petroleum refinery operation;BR
0.1581505906462326;EUR2005;0d860eb4-1a25-41b4-a821-81f5726d86e5;barley grain, feed production, organic;CH
142126.9343052546;EUR2005;e35c5939-e217-4469-a09c-0c72ecb3b1cb;market for pipeline, natural gas, high pressure distribution network;GLO
0.0106;EUR2005;1125e767-7b5d-442e-81d6-9b0d3e1919ac;heat and power co-generation, natural gas, 1MW electrical, lean burn;Europe without Switzerland
0.88;EUR2005;b19e917c-7e52-4444-ada8-fea8fcfb1790;white lined chipboard carton production;RoW
11.5832125169193;EUR2005;9cc41404-5a63-4005-82a2-884dc147fc3f;electric connector production, peripheral type buss;GLO
319.2899474128569;EUR2005;01754257-af2c-4779-9a1b-b51e4e1e4031;printed wiring board production, mounted mainboard, laptop computer, Pb containing;GLO
250.0;EUR2005;aed42e37-62bc-4f3f-a527-b92f5187c0e8;hardwood forestry, oak, sustainable forest management;DE
0.14;EUR2005;d4ee8f39-342b-4443-bbb9-c49b6801b5d6;concrete block production;DE
4.3;EUR2005;dde6fe33-8b8e-419e-b797-a3977e781a4a;market for spodumene;GLO
0.1;EUR2005;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;market for electricity, medium voltage;US-MRO
0.10000000000000005;EUR2005;8d7c013a-5aca-44d7-8fc4-193844d2953a;market for waste packaging paper;RS
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, oil;IT
0.0789054404822937;EUR2005;c3c7fe25-71c0-4c57-bf6e-a7b781ee0a6c;transport, freight, small lorry with refrigeration machine, EURO5, R134a refrigerant, freezing to generic market;GLO
528045715.0;EUR2005;3d0fe4e0-eac9-4704-b3fd-09b8594d0fbe;market for chemical factory, organics;GLO
7.52;EUR2005;d349d8a1-79fb-433e-8bf4-64fbda6f657a;market for carbon monoxide;RoW
3.16;EUR2005;f8f07d35-1b09-4391-9f20-eb8263d43c15;market for solar glass, low-iron;GLO
0.015;EUR2005;d3d23054-a030-4284-9cfb-c464e70ec865;treatment of coal gas, in power plant;HU
42692.0;EUR2005;328b464a-a284-41c6-908c-ea6df8370512;solar collector system installation, Cu flat plate collector, one-family house, combined system;RoW
0.1880000000000001;EUR2005;7c4dafff-fe18-45c0-92e4-857950032abb;market for inorganic potassium fertiliser, as K2O;PH
1.24;EUR2005;5806d08f-343d-42a0-a2c8-185b7cad5830;polystyrene foam slab production, 100% recycled;RoW
1.29;EUR2005;947a85fa-114e-4d9e-b36c-3293e48ea5ae;market for polyethylene, low density, granulate;GLO
0.02088442665337605;EUR2005;5d4272ad-9823-4d20-981a-d57f81cef653;transport, passenger train, urban;CH
1.29;EUR2005;6af79823-cba0-4b75-96eb-e7c161eed14e;market for nylon 6, glass-filled;RoW
0.106;EUR2005;6e57739e-8655-4d87-8324-11ed616e3048;transport, pipeline, long distance, natural gas;RU
0.077;EUR2005;d76a43a4-17da-4713-b4d7-569804af59ab;quicklime production, milled, loose;RoW
2.8;EUR2005;49719318-578e-40fe-b359-0780c8df9221;beef cattle production on pasture;ZA
0.00446;EUR2005;37eceabd-b33f-4757-a4b9-5c51dee1710d;gravel production, crushed;CH
11835.913312693498;EUR2005;4b59aa3a-7916-4a31-9008-eddcdd7b9e0d;platinum to generic market for metal catalyst for catalytic converter;GLO
265.0;EUR2005;0ad254ff-fb5c-4cd6-b657-4980bcbb7e6e;board, hardwood, raw, kiln drying to u=20%;Europe without Switzerland
26377.0;EUR2005;b153d366-7214-4fc5-ab10-2aa77ee8b715;furnace production, wood chips, hardwood storage area, 300kW;CH
142.0288692355376;EUR2005;60e87177-8843-4b86-a999-cbd9162beca9;single-Si wafer production, for electronics;RoW
0.18800000000000008;EUR2005;7c4dafff-fe18-45c0-92e4-857950032abb;market for inorganic potassium fertiliser, as K2O;RU
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, combined cycle power plant;CN-FJ
25.22516429;EUR2005;24369ed5-0601-530a-b117-da1d4488eb18;market for 6-benzyladenine;GLO
52000000.0;EUR2005;c31e712c-3536-476f-997b-6bca9b530651;thermal storage system construction, solar thermal parabolic trough, 50 MW;ZA
33.79;EUR2005;f3ed9c05-ff4b-4539-abe0-b6635f6cf91a;brazing solder production, cadmium free;RoW
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, oil;FR
0.005;EUR2005;a7da3e3d-12a6-4e17-944d-8261d33025ab;gypsum quarry operation;CH
1.6;EUR2005;1fe6463a-08c8-406e-b05c-d5ad845da6be;cationic resin production;CH
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, oil;SK
0.9077067989869092;EUR2005;c264fa53-15f7-41fd-b3ee-d03d467464d0;market for chloronitrobenzene;GLO
9900.0;EUR2005;b4cbfdca-29f0-4a59-8c59-47777a13e628;market for elevator, hydraulic;GLO
0.0106;EUR2005;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat and power co-generation, lignite;DE
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, <1MW turbine, onshore;FI
0.00046;EUR2005;6ab2abde-801d-45a3-8ea3-455d0f01c3f4;water production, decarbonised;ES
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hydro, pumped storage;IE
18.872844878515714;EUR2005;13bc97ac-debd-45b3-9933-3bf8b21137cb;cathode production, NMC111, for Li-ion battery;CN
1674838.159255538;EUR2005;398a7f10-7d31-4fb4-9edb-2c859ff745f2;mine infrastructure construction, open cast, uranium;RoW
0.166;EUR2005;a9007f10-7e39-4d50-8f4a-d6d03ce3d673;natural gas, high pressure, import from DE;RoW
0.0043;EUR2005;86cacbf8-b1a0-42ad-b7de-d2df65bd3a57;indium rich leaching residues, from zinc production stockpiling;RoW
265.0;EUR2005;414ad0d7-302c-4b4f-a204-38b20993ea43;market for sawnwood, lath, hardwood, dried (u=20%), planed;CH
0.01;EUR2005;22df1429-91c9-4d1e-a289-1deec0adc66d;treatment of bagasse, from sugarcane, in heat and power co-generation unit, 6400kW thermal;BR-Southern grid
0.1;EUR2005;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;electricity voltage transformation from high to medium voltage;JP
0.10700000000000001;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;market for electricity, low voltage;CZ
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, >3MW turbine, onshore;UA
0.473;EUR2005;f5707bdf-f7e2-479b-b3ea-99c04de8a927;market for inorganic nitrogen fertiliser, as N;NL
1.8;EUR2005;08f0049b-a56c-4d77-a6a6-e0480ea7e2c6;patagonian grenadier, capture by trawler and landing in fish blocks, frozen;RoW
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, nuclear, pressure water reactor;CH
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, conventional power plant;CN-JX
0.685;EUR2005;f4eed19a-f927-5017-a69d-fe505180bb7d;market for used beverage cans;RoW
0.107;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;market for electricity, low voltage;MD
0.0343662518904976;EUR2005;06194d2b-4c2b-44de-9a29-1a364616a1d2;market for welding, arc, steel;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, natural gas, conventional power plant;TW
0.0106;EUR2005;71e2f1db-a2c5-44d0-8337-dfff15be974d;heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;MT
33.06046136116488;EUR2005;318df8f5-f490-436c-8f93-23ccfa15e60a;tillage, ploughing;RoW
0.92;EUR2005;eae90647-a55e-4512-9922-e4170fb36a46;alkylbenzene production, linear;RER
23.45917604394387;EUR2005;19447cec-29de-4cd0-b84a-5c093487aef5;inverter production, 0.5kW;RER
0.1;EUR2005;759b89bd-3aa6-42ad-b767-5bb9ef5d331d;electricity voltage transformation from high to medium voltage;CA-AB
0.05512507647721311;EUR2005;07ad9bb5-f5d3-4e09-ac39-a6dcbb13a0ba;transport, freight, aircraft, belly-freight, short haul;GLO
1.075;EUR2005;b9516ad1-d0ab-5e5d-9be4-2efe48bb8444;stearic acid production;GLO
0.08574200644538572;EUR2005;e7a3abb3-289e-4246-b875-6aabe1a7ad79;market for compressed air, 1000 kPa gauge;RER
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hard coal;CN-NX
40.0;EUR2005;d2de5207-e959-4f99-a8a3-6bdf31c6d6be;market for hair dryer;GLO
0.304288321277751;EUR2005;cb09bcae-b469-4f41-84a6-cdd1e958e027;rape seed production;US
5.781246180467001;EUR2005;2552d148-587a-4fcf-be94-991383a8160e;pyrethroid-compound production;RER
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, wind, 1-3MW turbine, onshore;CN-NX
0.47299999999999975;EUR2005;f5707bdf-f7e2-479b-b3ea-99c04de8a927;market for inorganic nitrogen fertiliser, as N;EE
0.24100000000000002;EUR2005;5321a299-0c03-4bfc-9dda-d020456f6b2e;market for inorganic phosphorus fertiliser, as P2O5;MK
1.634318805571549;EUR2005;dbbb2b50-295a-486a-af82-9da5b08df6b5;acetoacetic acid production;RER
16.9;EUR2005;badf9215-58af-4218-ac95-a133fddcb7dc;electron gun production, for cathode ray tube display;GLO
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, oil;CN-JL
0.094;EUR2005;d454e221-5f08-4259-b46b-31d0dbe595d1;market for cement mortar;RoW
0.10699999999999998;EUR2005;d69294d7-8d64-4915-a896-9996a014c410;market for electricity, low voltage;ES
0.06690000000000002;EUR2005;ae13f419-fa76-4878-ab68-5bb94d3e24e6;market for electricity, low voltage, renewable energy products;CH
51811.6;EUR2005;0a3a87a4-d431-4a83-a811-8eca3e1919f0;ion-exchanger production for water treatment;RoW
265.0;EUR2005;8f082e64-e307-450f-ba63-d07e65ab4954;board, hardwood, raw, kiln drying to u=10%;RoW
3.67;EUR2005;3ede4edc-b278-40dc-8007-0c574aff0739;aluminium production, primary, liquid, prebake;RoW
0.0977;EUR2005;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hard coal;CN-HN
0.355;EUR2005;63b67766-9ed6-4037-bb45-eb4f88fdd76b;sulfate pulp production, from softwood, unbleached;RoW
0.03599999999999998;EUR2005;0d3eda5a-4601-4573-9549-0701c459ab88;market for hard coal;CN
