amount;unit;comment;flow;name;location
0.1;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: Price for industrial users from IEA Key world energy statistics 2004 (www.iea.org). In addition, regarding label-certified electricity, the Swiss government has a market instrument for renewable energy which is calculated as the difference between the market price and the production price. This was started in 2009 and is 0.45 Rp/kWh (http://www.bfe.admin.ch/themen/00612/02073/index.html?lang=de). Therefore, the production price of label certified energy is assumed to be the supplyer price plus the 0.45Rp/kWh.The unit conversion from CH to EUR is based on the ecoinvent unit conversion file (1 CHF2005 = 0.644 EUR2005).;637ee275-a239-4dcb-b084-abfa110dd65b;market for electricity, for reuse in municipal waste incineration only;NL
17143000.0;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;7b86fd17-874f-493b-bf2b-c8f8364d753a;market for geothermal power plant, Hot-Dry-Rock;GLO
1.72;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;c6152f98-be4e-4565-a943-4c99144a3d6a;market for ozone, liquid;RER
0.0597;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;2341598f-166d-4f0c-97d2-0077a191b11f;transport, freight, lorry 28 metric ton, vegetable oil methyl ester 100%;CH
0.25;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;148605cd-f12e-4e7f-86f9-8464138d456d;market for maize seed, Swiss integrated production, for sowing;GLO
1.18;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;ec750cf4-a48f-4f2d-b40f-0c2f2f4cb6a0;zinc coating, coils;RER
80.0;EUR2005;"Expert judgement (Urs Luginbühl, Swiss Sawmilling industry, personal communication in June 2014). Cross-reference; FAOSTAT database; http://faostat.fao.org/site/626/DesktopDefault.aspx?PageID=626#ancor; Average import/export prices of EU for 'chips and particles'. Price: 48.76 Euro/m3. The density of the wood chips is 650 kg/m3. The price is calculated to be 0.075 EUR/kg.";e76d8fdf-fbea-4ae3-85d6-ea1e6d5c21c5;market for sawlog and veneer log, softwood, debarked, measured as solid wood;RoW
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, lignite;NPCC, US only
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity, high voltage, import from SE;DK
0.0106;EUR2005;Average European district heat price from Ecoheatcool and Euroheat 2005-2006, Ecoheat Work package 1: The European heat market. Final report. 10.6 EUR/GJ i s the price of district heat. http://www.solarthermalworld.org/files/Ecoheatcool%20WP1%20Web.pdf?download;dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b;treatment of stalk, in wood heater 6kW;GLO
0.0541;EUR2005;Calculated value based on data from United Nations Commodity Trade Statistics Database (comtrade.un.org). UN comtrade category: 2523 Cement (portland, aluminous, slag or hydraulic). Year 2005. Using exchange rate of 1EURO = 1.209 USD. Average of price of import into 5 main markets (EU, US, JP, IN and CN).;c5299a8e-d4b4-409c-9826-e8ae9e37c03d;cement production, Portland;CH
0.0977;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 94% of the average price (to account for a 6% loss in transformation and transmission) for electricity for industrial consumersin 2005 (excluded taxes). From IEA.;66c93e71-f32b-4591-901c-55395db5c132;electricity production, hard coal;CN-JX
0.127;EUR2005;Temporary price data. Calculated as 90% of purchasers price based on: 2004 Import/Export data (total trades (USD) divided by total weight (kg) in EU27, USA, China, Japan and India) from UN Commodity Trade Statistics Database (http://data.un.org/Explorer.aspxDatabase [Accessed 2 July 2010]). Commodity: Hydrogen chloride (hydrochloric acid).;3ab60559-40d3-42e4-9cac-476a519098fa;market for hydrochloric acid, without water, in 30% solution state;RER
0.1024;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;bab2d2e5-e35f-4264-82ff-7d8e6dc222c1;bale loading;RoW
5.61;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application.;acbdd8f0-1d54-43c1-8b3c-f130160ebc08;market for mulching;GLO
1.15;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application. Cross-reference: The consumer price for p-chlorophenol is 47.1 EURO for 0.5kg. (http://www.sigmaaldrich.com/catalog/product/aldrich/185787?lang=de&region=DE , accessed 20160421);82b0ddee-083e-4ede-8b4e-bfd3b93a8ec6;market for p-chlorophenol;GLO
0.729;EUR2005;"Export prices for the World+ according to: http://faostat.fao.org/site/626/DesktopDefault.aspx?PageID=626#ancor downloaded 6 May 2009; calculated as export value divided by export volume.";931288b5-8b40-4393-8421-f715faf39712;market for paper, woodfree, coated;RoW
0.726;EUR2005;Calculated based on inputs: The price of the product has been calculated as a sum of the values of the material and energy inputs for this product. This value is therefore a rough estimation. It may underestimate the real price since there are additional expenses when producing any product. These expences can include for example labour costs, treatment of waste materials and profit for the producer. Please consider carefully whether this level of data quality is acceptable for your application. Cross-reference: The consumer price for p-chlorophenol is 47.1 EURO for 0.5kg. (http://www.sigmaaldrich.com/catalog/product/aldrich/185787?lang=de&region=DE , accessed 20160421);b2651a4d-dbb8-4fb9-b5eb-457193dc543d;benzene chlorination;RoW
