Filename;ActivityName;Location;ReferenceProduct
ae9dffb2-3817-56b5-8122-1eb0282baac6_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;containerboard production, unspecified;US;electricity, medium voltage
7b07f852-57f8-5a00-b2be-f0fc6b5c4163_66c93e71-f32b-4591-901c-55395db5c132.spold;treatment of blast furnace gas, in power plant;CA-AB;electricity, high voltage
30df9b1d-25ab-5f57-99ba-680cab7ac5bf_f51d7ccf-0bee-430d-98a3-8334adbe39fc.spold;gravel and sand quarry operation;CH;sand
96351c66-9555-5f3e-affc-6bec389919c1_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from IR;PK;electricity, high voltage
97442269-6b21-5731-b42a-65a38fc9695d_d0125769-1059-41bb-8313-f4ef1cc1bd14.spold;treatment of sewage sludge, 70% water, WWT, WW, average, municipal incineration;RoW;sewage sludge, 70% water, WWT, WW, average
5e550f58-fd25-5067-9b1c-7fc362968e04_c5dc418f-3f77-43e6-8725-5032e6c99c8c.spold;market for silicon tetrachloride;DE;silicon tetrachloride
0d8cefba-75d5-5124-a67c-36b2a8411346_1125e767-7b5d-442e-81d6-9b0d3e1919ac.spold;heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical;US-SERC;heat, district or industrial, natural gas
c0d9ea91-ba5e-582d-98cb-cff457229d97_f3a6095a-d689-5bcf-8bd9-6ae701313632.spold;polyethylene production, high density, granulate, recycled;CH;polyethylene, high density, granulate, recycled
69478853-9713-5acd-92d8-e9dd6066acb3_cca72f1b-007e-445f-8403-7c87ed6b5d62.spold;flat plate solar collector production, Cu absorber;CH;flat plate solar collector, Cu absorber
d34af9ec-5941-526b-9fc4-72361da550e2_dae141a8-7daa-4f03-a649-b85b718ac65b.spold;market for waste glass;ES;waste glass
119c107d-2d82-5ba3-8f79-6e3a5a22f530_637ee275-a239-4dcb-b084-abfa110dd65b.spold;treatment of municipal solid waste, incineration;CZ;electricity, for reuse in municipal waste incineration only
1040a905-5e08-503a-a2ae-7a5d3915c6d2_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;land already in use, annual cropland to annual crop;BR-BA;land tenure, arable land, measured as carbon net primary productivity, annual crop
48c183a5-9ad1-5a62-af46-189f00351d14_66c93e71-f32b-4591-901c-55395db5c132.spold;treatment of coal gas, in power plant;IT;electricity, high voltage
675412ee-f4b1-5dd3-a305-a9ecfffe28df_a1a4300c-8440-4eed-8205-24042aad6df7.spold;beam, softwood, raw, kiln drying to u=20%;CH;sawnwood, beam, softwood, raw, dried (u=20%)
e239bfc8-3a12-56a8-933b-5c37760075a1_615086cf-7a30-4b14-a753-3cf8c6cfcfb4.spold;market for ventilation control and wiring, central unit;GLO;ventilation control and wiring, central unit
bdb924fa-de91-537f-a6ba-808fe61d175f_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hard coal;CN-GS;electricity, high voltage
a56264e4-53fb-5e46-8cd3-15aeea918df4_6dbeade5-eb8e-5666-b681-f479757cfd86.spold;nutrient supply from compost;GLO;organic phosphorus fertiliser, as P2O5
1b770eac-3a85-54d4-a037-a9b3a98357b9_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;market for land use change, perennial crop;CL;land use change, perennial crop
60a9b79d-5f41-5a54-ad9f-58fddedb7ef8_66c93e71-f32b-4591-901c-55395db5c132.spold;market for electricity, high voltage;CR;electricity, high voltage
bcc1d3a5-0db4-55ce-895d-5a98292d0516_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;MY;electricity, low voltage
3d7eb369-500b-5c1c-a6e2-d8671625e48f_f5707bdf-f7e2-479b-b3ea-99c04de8a927.spold;nutrient supply from NPK (26-15-15) fertiliser;RNA;inorganic nitrogen fertiliser, as N
109d5184-3a30-5022-b68a-6bed765897c9_4c7400c8-a196-424a-b292-5d6a177b5a24.spold;treatment of residues, MSWI-WWT[U], WW from lorry production, residual material landfill;GLO;residues, MSWI-WWT[U], WW from lorry production
20cb9cf6-a92c-5a4e-baba-1d6cbebff653_dae141a8-7daa-4f03-a649-b85b718ac65b.spold;market group for waste glass;RER;waste glass
7eb29128-4691-5ef4-831e-97f4e818ffe7_cf539ec8-6301-40d6-8a44-1c84f861fa90.spold;market for heat, central or small-scale, biomethane;RoW;heat, central or small-scale, biomethane
db87ec8f-f9a4-5b89-996e-d7d4921acf7a_8931016e-3e07-5c9a-91a6-cd85b90a2aaa.spold;land already in use, annual cropland to pasture, man made;BR-SE;land tenure, arable land, measured as carbon net primary productivity, pasture, man made
7103f0f9-5962-5b0c-b74d-0849997a65fa_173bc101-dadb-4bd8-952b-41b1b6fe2d90.spold;market for transport, freight, light commercial vehicle, EURO2;ZA;transport, freight, light commercial vehicle, EURO2
8a25a90e-d019-57ba-a4b9-ddab81197ac1_318bc688-5b2f-56fa-8bab-3c071c0f52bb.spold;nutrient supply from coconut husk;GLO;organic potassium fertiliser, as K2O
7f748f47-d1ed-5d24-85b1-d76d5b1f6b34_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;GR;electricity, low voltage
7a8a145e-4168-5813-95fc-ea749b542db0_28ed2cb8-ea87-4a9a-a8ca-e540918630a8.spold;market for cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049;CH;cement, ZN/D, new alternative constituents 36-50%, in conformity with SIA 2049
daef2f9a-4108-52ae-90a7-fe64abad51bc_6e74937e-b691-4c49-9b8f-5ba44d7c081d.spold;market for electric arc furnace slag;RER;electric arc furnace slag
6b97085a-e905-5550-9677-391706c78233_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, pumped storage;IN-WB;electricity, high voltage
f7d18549-7d4c-52b7-9397-9582a65285f5_1125e767-7b5d-442e-81d6-9b0d3e1919ac.spold;market for heat, district or industrial, natural gas;Europe without Switzerland;heat, district or industrial, natural gas
fa6620cc-a8a2-5fe9-bb68-eafd9a6f6a2e_f5707bdf-f7e2-479b-b3ea-99c04de8a927.spold;nutrient supply from NPK (26-15-15) fertiliser;CN;inorganic nitrogen fertiliser, as N
9e76cabc-5753-5c37-aec9-7aadb470827f_81efea43-cfa0-43aa-bae1-698701967ffb.spold;treatment of dross from Al electrolysis, residual material landfill;RoW;dross from Al electrolysis
8183965d-a00a-530d-bf84-ae3c4d9b1bef_45fbbc41-7ae9-46cc-bb31-abfa11e69de0.spold;treatment of residue from mechanical treatment, liquid crystal display, municipal incineration with fly ash extraction;CH;heat, for reuse in municipal waste incineration only
e58d9510-1dcd-5923-a75a-5c5726332fbb_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;MT;electricity, low voltage
f8c9a091-9652-5565-8675-b1f137f278e8_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;electricity voltage transformation from high to medium voltage;US-HICC;electricity, medium voltage
3102d6d5-6150-5588-b224-ed31e7aa9cf7_65b4ca5d-b35a-4cc1-8645-1064505e5303.spold;operation, computer, laptop, 68% active work, electricity from renewable energy products;CH;operation, computer, laptop, 68% active work, electricity from renewable energy products
1795b0d6-cc8c-5bf1-95d4-aeb78a7176a3_30df3cb7-d389-4007-a172-ad89e98c3270.spold;peach production;RoW;peach
47e85a49-083b-5380-82b9-faaab62e7efb_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;land already in use, forest, intensive to perennial crop;BR-MG;land tenure, arable land, measured as carbon net primary productivity, perennial crop
c196bae3-25e3-50dc-91f0-d5e80450ef07_936059f1-6468-444f-a00d-fd59386943a3.spold;market for cement, CEM II/B;CH;cement, CEM II/B
21aca4ed-32fd-5e5e-8342-4138dbcd9d3c_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from CA-ON;US-NPCC;electricity, high voltage
141e871c-60db-5929-9f54-ea1d4f44018c_d70d5efd-b120-4c9d-8192-d799fe431bfa.spold;coking;RoW;coal tar
1d383223-d557-507e-b5fd-127a1c362b59_dadc7057-9041-4fae-893c-20aba9725f29.spold;maize grain production, first crop;BR-MG;maize grain
a2c61d21-4a77-5b01-aa2f-1e1d868c3c5a_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, pumped storage;AR;electricity, high voltage
ade8b39d-f6a9-5a33-8999-1bef60745dec_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, run-of-river;CN-BJ;electricity, high voltage
22aa2a36-74d5-5fe1-a378-03f537f1e83a_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat production, hardwood chips from forest, at furnace 1000kW, state-of-the-art 2014;RoW;heat, district or industrial, other than natural gas
74b5c33e-f628-5c2b-94f6-362d4b6a1d6f_27d3a80f-62e5-4a81-a413-956987059fd9.spold;uranium production, in yellowcake;RoW;uranium, in yellowcake
403e7dd5-607c-501e-be6e-0db735e461eb_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, hydro, import from CA-NF;CA-QC;electricity, high voltage
dc0045ce-e1af-554b-a4b3-9d1b2d4ad992_759b89bd-3aa6-42ad-b767-5bb9ef5d331d.spold;market for electricity, medium voltage;GR;electricity, medium voltage
1c0f9e9b-367c-5a00-a616-82a16d023f0a_119cd50c-07e6-4d6a-a41d-b4ca56c4363d.spold;market for bottom ash, MSWI-WWT, WW from PV cell production;GLO;bottom ash, MSWI-WWT, WW from PV cell production
4c80f249-0345-5d4c-96a9-468f446dbf68_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, biogas, gas engine;IT;electricity, high voltage
a50a66ca-4507-57f6-8b4a-7f37eb9baeaf_dae141a8-7daa-4f03-a649-b85b718ac65b.spold;market for waste glass;BE;waste glass
d5bb4134-2abc-57c4-bc99-10c9069fef62_acfc9f7e-a0d7-4120-af03-a1bf03311db0.spold;containerboard production, linerboard, kraftliner;RoW;tall oil, crude
5dd66c40-891b-517d-a586-5704d9a83916_651604df-888e-41fe-94ff-dc4af9164cc9.spold;treatment of waste zeolite, inert material landfill;RoW;waste zeolite
d2e0bfd3-f592-530d-a756-de9223c1927a_aacb0553-a291-44e4-a073-81760d409712.spold;p-nitrophenol production;RER;p-nitrophenol
c1666d6f-c6cb-5345-ba9b-e6877da1fb25_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, oil;IN-WB;electricity, high voltage
5d8d219f-8fd6-569b-b3f8-624fbae57146_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, oil;GB;electricity, high voltage
8aa61d28-287d-5b0e-bb2c-afdc8ba52445_6e7624f7-2c91-48f7-a721-c4aa9fbffee9.spold;natural gas, burned in solid oxide fuel cell, with micro gas turbine, 180kWe, future;CH;heat, future
a812d2b3-e852-5ae5-b4ed-d0b5a0e881ce_dae141a8-7daa-4f03-a649-b85b718ac65b.spold;market for waste glass;IT;waste glass
1d6d8dc4-60fd-57b3-8089-121cf88de275_d31cf222-d287-4d63-8c04-f2f21f45dd45.spold;waste newspaper, Recycled Content cut-off;GLO;waste newspaper
3c35f742-4f47-55a5-87c9-a3d2f2f5c251_fa7f4132-1926-5311-b346-a35b34555d06.spold;cashew production;RoW;cashew
8cf64bdb-c976-5086-87d2-aa4f65a879b5_9a7e6cdc-79c0-4872-840d-a8a2fd723189.spold;gold-silver mine operation with refinery;RoW;silver
adcec107-25b6-50de-a941-29d61e921671_6dbeade5-eb8e-5666-b681-f479757cfd86.spold;nutrient supply from poultry manure, dried;GLO;organic phosphorus fertiliser, as P2O5
58165f19-664c-5ef9-aee5-3e72785f39b4_4cea5cea-49c2-4065-a851-02e75e561ec4.spold;sodium dithionite production, anhydrous;RoW;sodium dithionite, anhydrous
d0fe802b-4383-5557-8aed-86a29180e5d3_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, natural gas, conventional power plant, 100MW electrical;RoW;electricity, high voltage
1a93323f-9140-5ca1-9429-6c89a7f01d8c_328db9f7-c0d6-4598-b071-d67dd31974f8.spold;textile production, nonwoven polyester, needle-punched;IN;textile, nonwoven polyester
bcdf7ecd-e342-505d-927a-793604745dbd_33afc5c1-e057-4456-b964-cd90dc31b1cb.spold;anaerobic digestion plant construction, agriculture, with methane recovery;CH;anaerobic digestion plant, agriculture, with methane recovery
57c096cc-771d-5d70-9d5a-82eb1b9e6690_3889fb8e-8887-442e-823b-d420f8733d41.spold;market for cement, CEM II/B-L;ZA;cement, CEM II/B-L
f49fc8ac-c501-50d7-bf40-07c28513da52_9cdb112b-0d90-4d76-9cec-412b0c67d8bb.spold;treatment of waste polyurethane, sanitary landfill;CH;waste polyurethane
13c65424-e908-5100-8bbd-ccad3dd8a8b6_88afd721-07ec-4910-a004-fa3fecb6bf70.spold;treatment of waste plastic, mixture, unsanitary landfill, very wet infiltration class (1000mm);GLO;waste plastic, mixture
e247a8be-7083-5181-ac3b-ac589325d2bb_500fd8de-39c2-4907-ab5f-42c5381a220a.spold;market for bottom ash, MSWI[F]-WWT, condensate from light oil boiler;CH;bottom ash, MSWI[F]-WWT, condensate from light oil boiler
f8cdcede-222b-51ed-9546-2ef763e5ebfa_7abb1e42-78ba-41fc-b2d6-967b8480dfbe.spold;market for aluminium oxide factory;GLO;aluminium oxide factory
ac57cb4f-c132-55b5-b830-4ae4a0474f27_aa02923c-76b9-4dce-aa4b-cbb330f3fbf1.spold;auxiliary heating unit production, electric, 5kW;RoW;auxiliary heating unit, electric, 5kW
43a2de57-8a62-5ca2-9b2a-37437b085b07_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, conventional power plant;CA-NB;electricity, high voltage
202dc985-e2ec-5387-ae3a-4556407f375c_592e0ff6-a7a8-4ad4-9f0a-139554ed4ce0.spold;market for boron trifluoride;GLO;boron trifluoride
4ad45b2a-3eaf-5329-b9ef-fd49223deb6c_dcb70fd5-e305-4920-b68b-40697cc6a206.spold;treatment of waste polyethylene terephthalate, unsanitary landfill, wet infiltration class (500mm);GLO;waste polyethylene terephthalate
f6bc5bea-316a-5b9c-90a3-12dc33d26c7c_ac607c93-afd8-42a0-87d7-c6e4dc3cb1e0.spold;silver mine operation with extraction;PE;silver, unrefined
86134975-ab80-5d73-b4bc-4a1f6acc2c3d_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, oil;US-RFC;electricity, high voltage
ed47f50b-e623-55e5-836d-3a04aa0c9891_d50f0afb-0fac-404e-80c3-2e9c0daee651.spold;treatment of rainwater mineral oil storage, wastewater treatment;RoW;rainwater mineral oil storage
5eab8c22-8087-53be-b474-97853fbb5f26_da4a421e-2d42-4537-bfcd-162fe38ec8a9.spold;silicon production, metallurgical grade;RoW;silicon, metallurgical grade
b71fe3d5-f655-5125-aeb1-f7d0bd1b9287_7a660d2e-6d57-4d2f-9332-30ea826cd679.spold;market for butyrolactone;RoW;butyrolactone
3b34f2a3-abfb-5681-ac78-60c8fada5b16_61c1d37e-ad50-4159-b379-cfe3976720bf.spold;market for nitrous oxide;GLO;nitrous oxide
f92d3af9-defd-587c-abd1-d36d3b3e33d0_76ab0018-e176-43e0-b42c-12e82b937fef.spold;cement production, type ICo;PE;hard coal ash
918d0ee1-2a41-56ac-a14b-9c76152d45ee_0d92ed61-850c-424f-82f8-2f99f8fac07e.spold;planning, cogen unit mini CHP plant;RoW;planning, cogen unit mini CHP plant
391f2ac0-09ac-5c76-9cbe-0c63b1dc0ded_75edc073-be76-5bc1-82a1-7be1ce500aaa.spold;market for land use change, forest, intensive;BR-PI;land use change, forest, intensive
6c47df90-77e9-5e5f-92be-3858371c839d_9ceb8f63-d8e7-4c29-9522-df825f2c4a0f.spold;aluminium milling, small parts;RoW;aluminium removed by milling, small parts
4d247cc3-40ca-5695-a925-1f9ba321347e_5321a299-0c03-4bfc-9dda-d020456f6b2e.spold;nutrient supply from phosphate rock, beneficiated;RER;inorganic phosphorus fertiliser, as P2O5
6e2f5d7d-37d0-5548-a38c-1533a9c76075_714ddb02-26ff-4e89-9648-a83aba628628.spold;cheese production, soft, from cow milk;GLO;whey
98d48d89-5f77-5e70-a8bd-1a11816de8d9_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp facade installation, single-Si, panel, mounted;RoW;electricity, low voltage
d7994faf-e67f-559c-b9e6-e9eaabd5441b_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold;natural gas, high pressure, import from IR;RoW;natural gas, high pressure
67c41270-359a-5939-a0c6-78277372d2c2_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;land already in use, annual cropland to annual crop;UA;land tenure, arable land, measured as carbon net primary productivity, annual crop
17f5f97e-aee0-5f15-8900-c720b7a5f27a_69ca254b-a068-4782-8fc4-e82aec2d1582.spold;sewer grid construction, 1.1E10l/year, 242 km;CH;sewer grid, 1.1E10l/year, 242 km
5522c03e-80f1-5f83-8ab6-6e0d826f7bbb_2a49f01f-1411-42fb-b5c3-7e3c148e02d3.spold;petrol production, 85% ethanol by volume from biomass;CH;petrol, 85% ethanol by volume from biomass
03c761b1-9bc0-56c2-b8c9-8171030d85bf_1125e767-7b5d-442e-81d6-9b0d3e1919ac.spold;heat and power co-generation, natural gas, combined cycle power plant, 400MW electrical;RU;heat, district or industrial, natural gas
f06f645d-ff11-53dc-ab5c-7378808b5d6e_474e7001-a158-4379-8793-e02f0c14bbfe.spold;erbium oxide to generic market for mischmetal;GLO;mischmetal
8c5db50e-d7b3-5570-977f-7be1811f6be0_50998c77-fa60-4504-b53d-65f3c47eb96c.spold;market for sawnwood, beam, softwood, dried (u=10%), planed;Europe without Switzerland;sawnwood, beam, softwood, dried (u=10%), planed
e77161d9-8e96-57d7-b114-3eeaf4a6a375_d1e72526-546c-48f2-a363-e1e3b1c9aebc.spold;market for electronic component, active, unspecified;GLO;electronic component, active, unspecified
543a04a1-dcfd-59e1-b2b3-96242e419686_1e522fe7-b5e6-4422-b41f-294a48aee35c.spold;market for waste paint on wood;RoW;waste paint on wood
ebe2ab76-d7b1-5598-b6a7-c313a0d20c81_a755ae96-2e6b-4ce2-ae2a-8f36682c1f6e.spold;isopropanol production;RER;isopropanol
1bb8961d-5fd7-5f1d-a698-0121a166486a_dae141a8-7daa-4f03-a649-b85b718ac65b.spold;market for waste glass;SE;waste glass
f9079239-cfd7-5287-b604-ebb397faed46_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, production mix;BJ;electricity, high voltage
e8042870-6926-5fb0-8493-fa546bcbcb0d_894067ef-403f-4e39-9852-e399a84afa21.spold;market for purse seiner maintenance, wood;GLO;purse seiner maintenance, wood
ed98a48e-8586-5583-9f1a-ee4932f848b4_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, pumped storage;CA-NS;electricity, high voltage
9c7aa6a5-a9d7-5194-b2aa-d925adb871ea_880b839e-a744-48ff-ba0e-c9139aa6f7ac.spold;furnace production, logs, 6kW;RoW;furnace, logs, 6kW
9978fb8a-1462-539c-a5db-09b6584b26d7_f5707bdf-f7e2-479b-b3ea-99c04de8a927.spold;nutrient supply from calcium ammonium nitrate;CN;inorganic nitrogen fertiliser, as N
bd4d4b9f-7a7e-53d1-9646-3586c391fe2c_dccd37a7-b2cf-47ea-969b-6cdd748dfa12.spold;market for autoclaved aerated concrete block;RoW;autoclaved aerated concrete block
b0e59c0e-f2af-5da1-a9bb-e4caeb6ebf71_48df8170-d31a-4d9f-856c-91a1529a0a69.spold;strawberry production, open field, macro tunnel;ES;strawberry
cc10efda-24dc-54e5-b0a6-c4a08a4c2177_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from CD;CG;electricity, high voltage
f868b726-cb69-580d-9fdd-a35043085498_85baf90a-61f7-4b5c-aba7-116b889513ed.spold;sawnwood production, hardwood, raw, dried (u=10%);CH;sawnwood, hardwood, raw, dried (u=10%)
1520f702-7866-571f-90bc-04fb3fadb762_c6486335-b555-43bb-a748-50a607a75d23.spold;housing system construction, cattle, tied;CH;housing system, cattle, tied, per animal unit
0ff970d4-366d-5ebb-b30b-49274cd8da19_e180c07f-fa94-4f7c-8a2f-32cb78f52bd6.spold;market for petrol, unleaded;RER;petrol, unleaded
e031238c-4f44-5092-818e-ea0ac9bdb851_86f41749-d313-4e4a-ab11-67af97ee0e4a.spold;sawing, softwood;RoW;sawnwood, softwood, raw
92d923c9-dcf2-5065-81f8-5b3c8048cb5f_3f14ad74-3caf-4ddc-9155-c78e40f80a14.spold;biogas purification to biomethane by amino washing;CH;biomethane, high pressure
c12ecd98-e7a0-5b3b-bcef-98b0963f0c01_45fbbc41-7ae9-46cc-bb31-abfa11e69de0.spold;treatment of municipal solid waste, incineration;PT;heat, for reuse in municipal waste incineration only
3d4d4185-3fe4-58d9-bb54-26aa5e9f6d72_eee95138-58c8-4172-9b1f-754ba074325d.spold;market for concrete, normal strength;BR;concrete, normal strength
65108441-a55a-5cc0-912d-5cb93d753be7_3f5532d3-5bce-4772-a500-b1ffd540b6cc.spold;treatment of sewage sludge, 97% water, WWT, rainwater mineral oil storage, landfarming;CH;sewage sludge, 97% water, WWT, rainwater mineral oil storage
