Filename;ActivityName;Location;ReferenceProduct
e5233e10-35d8-59d9-b195-cdb269478e76_3103a12f-4541-4c57-88e1-79d331927a66.spold;battery cell production, Li-ion, LiMn2O4;CN;battery cell, Li-ion, LiMn2O4
5857f8e1-eb58-54ed-baef-447ecbd177c9_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold;market for natural gas, high pressure;IE;natural gas, high pressure
da399e0d-8518-538f-911a-6b2d40292a91_de0844f7-1fab-44b5-8d77-2a608f26fcc0.spold;market for magnesium, for reuse in hafnium sponge production;US;magnesium, for reuse in hafnium sponge production
71dd41f3-4e3b-562a-864b-23c81bb2668a_07b011dc-4f15-4954-8791-f24aa55616de.spold;exhaust air roof hood production, steel, DN 400;RoW;exhaust air roof hood, steel, DN 400
50950307-008c-505c-aa0c-347fa68e574c_db9e356b-f056-4ddd-b766-e65d1f69dfb4.spold;market for lead concentrate stockpiling;GLO;lead concentrate stockpiling
93dcf31a-0228-513c-a09b-1fad23e57aa8_cff23b42-5fa8-471b-b6fb-8a2cca249ca8.spold;maize seed production, for sowing;GLO;maize seed, for sowing
8c98426b-ba28-587f-8ab9-1bd52862a8d5_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, 1-3MW turbine, onshore;IN-MP;electricity, high voltage
45dc95c0-6980-5262-ad3f-d7499a218c09_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;market for land use change, perennial crop;BR-AP;land use change, perennial crop
374e15c1-fada-59c3-a479-7f0b9e5d53f8_fd27af60-7b68-4549-bf35-022eacd74f93.spold;market for waste paperboard, sorted;GLO;waste paperboard, sorted
e9ceeaf8-6b24-5658-89ef-84ace1280405_2ed5aaa9-5c79-4693-b26b-b2532b82d7b7.spold;trichloroborane production;GLO;trichloroborane
0aaa2f6f-b915-57a7-98ca-d0b608a4efa1_31c5bd1a-78b7-58bc-8929-6f686ce2e810.spold;treatment of metal scrap, mixed, for recycling, unsorted, sorting;RoW;tinplate, in mixed metal scrap
9fddd1d0-dd1d-5514-8c07-553672b6251d_db14b1bf-6c5e-4db1-833e-6bf331874714.spold;treatment of used double glazing, U<1.1W/m2K, collection for final disposal;CH;used double glazing, U<1.1W/m2K
722b3fc8-e3c6-52c4-971d-3b1fa13a59c2_d0429b67-63a9-4b9a-bcd5-1877637146fd.spold;board, softwood, raw, kiln drying to u=10%;RoW;sawnwood, board, softwood, raw, dried (u=10%)
8f000dbb-ea4b-5762-85fa-a768bddcf1f9_85086b85-ef0a-55c6-be1f-66e45e7aeaaa.spold;land use change, pasture, man made;BR-AC;land use change, pasture, man made
dd249f51-e228-55ce-acac-9be186e005e7_332485f5-12a7-4bd8-95bb-288d31fafe3d.spold;market for bottom ash, MSWI-WWT, WW from pig iron production;Europe without Switzerland;bottom ash, MSWI-WWT, WW from pig iron production
ec1863cb-8eb9-5ce2-a70e-4c08a211d704_508155f4-0601-4a0b-be0f-9ac7d558605a.spold;dewatering of ethanol from biomass, from 95% to 99.7% solution state;RoW;ethanol, without water, in 99.7% solution state, from fermentation
b9e79210-3b09-55cf-b7e2-3bb27fecb442_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;market for land use change, perennial crop;BR-RO;land use change, perennial crop
29012131-b57a-5470-86d4-88ef177195f2_75168394-3da2-467a-90a1-285836ccd00d.spold;fertilising, by broadcaster;CA-QC;fertilising, by broadcaster
e4e0b6ea-b07c-54c1-a93d-424eba11e868_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, 1-3MW turbine, onshore;MK;electricity, high voltage
ac8bbe40-ce40-5eba-b4e0-ded37d44fa36_b0176c67-5bc0-462a-8466-4f372f446f7c.spold;market for waste polystyrene;SI;waste polystyrene
74176a1f-52e3-5275-a9d5-55738db1f96c_e5eaf82c-7199-4849-8bbb-7b78d998b24f.spold;cable production, ribbon cable, 20-pin, with plugs;GLO;cable, ribbon cable, 20-pin, with plugs
94bf10d3-724f-5e47-99df-82e5c2c30cb1_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;US-NPCC;heat, district or industrial, other than natural gas
acf188c0-552d-5544-8099-9887754fb838_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;market for land tenure, arable land, measured as carbon net primary productivity, perennial crop;BR-PR;land tenure, arable land, measured as carbon net primary productivity, perennial crop
d4712df3-c2bc-5944-894f-def8ffa6b7f9_77ad4afc-8c88-4eff-b97a-196070f0137a.spold;market for maintenance, train, passenger, regional;GLO;maintenance, train, passenger, regional
70dd7f3d-57b7-5f71-9464-9ea93d11f783_73585052-b3e9-4cde-832d-2db3272d2ae5.spold;market for transport, freight, lorry 7.5-16 metric ton, EURO6;RoW;transport, freight, lorry 7.5-16 metric ton, EURO6
d63fead1-83f3-572e-935f-cc0514ed01e1_533392d3-8fa6-44bb-9b79-b14c0a0e66e0.spold;market for diesel, burned in diesel-electric generating set, 18.5kW;GLO;diesel, burned in diesel-electric generating set, 18.5kW
977c131b-490f-5007-bcfb-56ca642a5313_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, >3MW turbine, onshore;DE;electricity, high voltage
3f4bf6ce-f623-5b68-9784-af6e1b14511c_74e6ad5d-3831-4496-a046-abfa116962fb.spold;treatment of copper slag, residual material landfill;GLO;copper slag
3edf1e5f-4552-596b-9ed8-0549a415c09e_6d2c81d0-5546-4bc3-a4f4-3e88606d539d.spold;bark chips, wet, measured as dry mass to generic market for residual hardwood, wet;CH;bark chips, wet, measured as dry mass
7f71a5fc-ebf2-5dfc-9326-c34784003ebc_88afd721-07ec-4910-a004-fa3fecb6bf70.spold;market for waste plastic, mixture;IE;waste plastic, mixture
fccd249d-e8d0-523f-958c-a8248cfaf053_67d88d5e-1ca4-4824-a491-5900d48840df.spold;compressed air production, 800 kPa gauge, >30kW, best generation;RoW;compressed air, 800 kPa gauge
3589fefb-149e-582e-aecf-b4c1532bf671_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;CA-AB;electricity, low voltage
d62ff3a8-e0d1-5a8f-a5cc-d61612ed36dc_0201ee86-f71b-4457-8fe8-79f3ed720b07.spold;wheat production;ZA;wheat grain
934a3366-5cff-5619-934e-e070b31b0dc2_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;land use change, perennial crop;HN;land use change, perennial crop
a0795a30-c2c6-5258-b33e-fec61e699417_af8eb64d-b133-5d56-805c-b9f646500308.spold;treatment of mill scale, residual material landfill;GLO;mill scale
92f90d7f-2f08-58bf-a8a3-8c2700244c8e_b20fc078-ade8-44b7-bb6a-eb82066d3f6d.spold;treatment of used printer, laser, manual dismantling;CH;used printer, laser
4e77eff1-4352-5324-ad5b-5c59e2901c19_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, hydro, run-of-river, import from France;CH;electricity, high voltage
4f5d8e6d-f5b1-5a9d-a8fd-5fe790f3946c_10789d56-1623-4564-81ec-e020e1651b3f.spold;ventilation of dwellings, central, 1 x 720 m3/h, steel ducts, with earth tube heat exchanger;CH;ventilation of dwellings, central, 1 x 720 m3/h
5c1e5e13-43b4-532b-99f7-dbc86ec2edbe_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from LV;RU;electricity, high voltage
73db0ca8-5c8c-5478-999c-2921d6fad904_8ce43403-7001-41ac-98ae-56126ab71e6d.spold;market for sewage sludge, 75% water, WWT, WW from ammonium paratungstate production;CN;sewage sludge, 75% water, WWT, WW from ammonium paratungstate production
a616e61c-a90d-5a8f-8cc9-570846b3e647_fa11f755-b0fc-4b50-b3cc-6acde5908f28.spold;market for adhesive, for metal;RoW;adhesive, for metal
3f03fa6f-ad56-548a-b345-04a69952c071_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;land use change, perennial crop;ID;land use change, perennial crop
e38f38e4-dd80-5bc9-86ac-ff9a697ff50b_f4389ace-1613-4908-858e-f96224f365ed.spold;wood preservation, spray tunnel/deluging, water-based preservative, indoor use, dry;RoW;wood preservation, spray tunnel/deluging, water-based, indoor use, dry
edc88d3f-ac9b-507f-920e-05a3d32344e0_ee9dfb6d-f51c-46b9-bb98-84e173127957.spold;maintenance, lorry 16 metric ton;CH;maintenance, lorry 16 metric ton
db671398-678a-5d8a-ad55-9e46d2e273ac_caf4f3f7-4613-4919-af55-f142830d5ca8.spold;treatment of digester sludge, municipal incineration, future;CH;digester sludge
18946dd6-ddb5-51af-a91e-43111417d66b_76ab0018-e176-43e0-b42c-12e82b937fef.spold;cement production, type I-PM;US;hard coal ash
60692d2b-6741-504f-b72a-e22da0b682ef_4a626f1a-99f1-4d8e-9b80-dfdceb39a782.spold;market for palm date, organic;GLO;palm date, organic
16ace64a-6353-5cfd-bde6-ab29fc7f06cd_521de761-d625-48b0-99a6-01faffeefd6d.spold;treatment of used purse seiner, wood;RoW;used purse seiner, wood
a77a7410-8212-5818-a4d4-c1685f97b2dd_de0844f7-1fab-44b5-8d77-2a608f26fcc0.spold;market for magnesium, for reuse in hafnium sponge production;FR;magnesium, for reuse in hafnium sponge production
4dbdff26-f81e-522e-a17e-fda5f6669b5a_3eb8d74d-e281-4e2c-ad7c-62d92f509010.spold;market for sewage sludge, 97% water, WWT, WW from plywood production;CH;sewage sludge, 97% water, WWT, WW from plywood production
0814d402-bcc9-5b2e-b27a-126c9db000e2_ee470011-1939-48de-b1b9-246ec780476a.spold;furnace production, pellets, 9kW;CH;furnace, pellets, 9kW
910e3661-cd11-53b6-a698-1bda5df9cf1c_38dddb73-6677-4128-9a82-5c6668eceb29.spold;market for diode, glass-, for surface-mounting;GLO;diode, glass-, for surface-mounting
3459375c-4059-5bf3-a021-0628b46fb8bf_aecd9597-ca42-49be-b98b-97ab87058f50.spold;tomato seedling production, in unheated greenhouse, for planting;RoW;tomato seedling, for planting
e4c938a0-612c-5eeb-9272-0b45cdb20923_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, hard coal;UA;heat, district or industrial, other than natural gas
7d5c8123-c95b-5076-af5f-8a9ac85c9c31_625e0d1c-b245-410c-83bd-74e6b81cf7df.spold;treatment of sewage sludge, 70% water, WWT, WW from plywood production, municipal incineration;GLO;sewage sludge, 70% water, WWT, WW from plywood production
d701eb5e-7cab-53c2-9fa1-02eabb99a7f5_7ec7cfb0-fca4-46aa-80c8-d8d2b674cd60.spold;thermo-mechanical pulp production;RER;thermo-mechanical pulp
3af3e9c7-8790-52a9-923c-b86c334379c7_7c0ab4ca-e778-44c1-a33d-c26466d32c1a.spold;energy and auxilliary inputs, metal working machine, with process heat from heavy fuel oil;RER;energy and auxilliary inputs, metal working machine
0cda89df-b350-588f-ad2a-f6fba7bf71a0_7aea487a-198a-4b63-9f6e-91b7e73052da.spold;grass silage production, Swiss integrated production, intensive;CH;grass silage, Swiss integrated production
49452ef8-2db9-5cd8-b45d-1edd5e3ca405_6095f789-4cd5-4bf5-94fa-5497ed4ac83f.spold;treatment of residue from shredder fraction from manual dismantling, municipal incineration with fly ash extraction;CH;residue from shredder fraction from manual dismantling
dd91c5fd-6022-5150-a9e6-17e8e24d7ed4_637ee275-a239-4dcb-b084-abfa110dd65b.spold;electricity, from municipal waste incineration to generic market for electricity, medium voltage;CH;electricity, for reuse in municipal waste incineration only
636c940c-72a2-5df2-98cb-66257f4e58fc_c5651546-a49e-4c1d-b856-1cf358ab466a.spold;market for shavings, hardwood, loose, measured as dry mass;GLO;shavings, hardwood, loose, measured as dry mass
5ee235c5-b493-50dc-bd8a-a39b2f13f63f_76ab0018-e176-43e0-b42c-12e82b937fef.spold;treatment of hard coal ash, residual material landfill;IT;hard coal ash
6b688ed4-3b6c-53f5-a1e4-b02f8c3710f3_194d960e-34dc-532f-9a04-2197659f24ca.spold;liquid crystal display production, unmounted, mobile device;GLO;liquid crystal display, unmounted, mobile device
271c76a5-d93b-5d59-abda-5ca19aeef4de_cfa1d213-eeff-41a8-8744-7907cc7c4c7b.spold;treatment of spent solvent mixture, hazardous waste incineration, with energy recovery;CH;spent solvent mixture
a4a088e7-9747-5157-b0b1-c0df6fa4edd9_090f56b8-6a83-48c1-ae26-234d04771e53.spold;market for transport, freight, light commercial vehicle;RoW;transport, freight, light commercial vehicle
61c65126-acef-505e-b7ae-e3d3a11d7b2d_e180c07f-fa94-4f7c-8a2f-32cb78f52bd6.spold;market for petrol, unleaded;CO;petrol, unleaded
8ba120da-31b4-5b8e-87be-83eb2b7dfe6c_c003d45b-760f-4bbd-9a98-c471d4ce2184.spold;market for titanium zinc plate, without pre-weathering;GLO;titanium zinc plate, without pre-weathering
b8fd67d4-c4a3-5a0a-8297-985c695b8c66_3f5f5aef-3833-43d4-8b81-44123105afd7.spold;market for irrigation;CH;irrigation
429b647c-15f1-5cbb-b1a3-d6857b4f3c7f_799b35ec-f102-4172-ba8a-477376eb46b4.spold;market for residues, MSWI-WWT, WW from particle board production;RER;residues, MSWI-WWT, WW from particle board production
b87e28d5-a04e-5386-b308-59a2e79d31e5_48f6b7c9-093b-4dd0-bf0d-9ba54b4c2d22.spold;treatment of waste concrete, not reinforced, collection for final disposal;CH;waste concrete, not reinforced
767a7a9d-7d75-58e1-a563-4b1d263288b3_31efe33e-5a71-4bdb-89c9-415a9dca1f00.spold;wood preservation facility construction, flow coating equipment;GLO;wood preservation facility, flow coating equipment
f380170d-cb6d-54e9-bbd5-32ffb74e0f57_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from IT;SI;electricity, high voltage
5f2ada9a-7e83-556d-9e70-80d2e925bb31_090f56b8-6a83-48c1-ae26-234d04771e53.spold;transport, freight, light commercial vehicle;RoW;transport, freight, light commercial vehicle
fd863caa-99e5-5473-966c-c7a2bfb7627c_27a9b2b8-30cd-45a6-bf1a-9c1f7afde003.spold;market for waste gypsum;CH;waste gypsum
5779acd4-fcba-5736-905e-a30422428bec_5c3a4e48-3c94-4a4c-b015-5eba53ccb96e.spold;treatment of residue from mechanical treatment, cathode ray tube display, municipal waste incineration;CH;residue from mechanical treatment, cathode ray tube display
70645b4a-3127-5e89-9401-8405bf7882c0_2552d148-587a-4fcf-be94-991383a8160e.spold;pyrethroid-compound production;RER;pyrethroid-compound
c0f7f5c2-5318-5244-ba39-96ed3281c1d1_b7e17d7a-3e05-524d-a27f-487a86f78949.spold;market for morpholine;GLO;morpholine
350fe940-a411-5043-8ccd-d4ba642dd048_dae141a8-7daa-4f03-a649-b85b718ac65b.spold;market for waste glass;SK;waste glass
5407e79e-5549-54b0-89a1-8d68478f1a32_ac21a604-4cf8-4b71-8900-03c2d3aa6694.spold;retention aid production, for paper production;RER;retention aid, for paper production
9770c216-1d78-53cd-be68-2dd3886e9b5b_9b9edcf3-0539-4642-9516-0df642a5c41a.spold;clear-cutting, primary forest to arable land, perennial crop;VN;land tenure, arable land, measured as carbon net primary productivity, perennial crop
a723b1c9-e61b-53d5-92be-5fd800bd9c7d_610daa06-27af-553b-9382-71de32df4525.spold;market for cross-laminated timber;RER;cross-laminated timber
1a38427c-5ab3-5c1b-80e0-53f9e0124e52_e6aad2de-0b1b-49c3-a0c4-797ba34d87e5.spold;petroleum and gas production, onshore;AE;petroleum
15458285-b7ba-5b43-a704-63a8deea1bf6_3c502ce5-8c62-59fd-abf3-38ff13db2405.spold;electricity voltage transformation from high to medium voltage, cobalt industry;GLO;electricity, medium voltage, cobalt industry
c829f8b0-c741-5a86-b0e4-e05ae7ba894e_119cd50c-07e6-4d6a-a41d-b4ca56c4363d.spold;market for bottom ash, MSWI-WWT, WW from PV cell production;GLO;bottom ash, MSWI-WWT, WW from PV cell production
c685ee21-9c20-56dd-9717-520aa0f0df05_b0ef6814-0419-4d44-b9da-ff2de672a064.spold;tram track construction;RoW;tram track
44da12ea-f949-5488-a384-f2bc820b603f_a0b88dca-7221-496b-9246-2c3d5a9a0207.spold;market for bottom ash, MSWI[F]-WWT, WW from soft fibreboard production;CH;bottom ash, MSWI[F]-WWT, WW from soft fibreboard production
c40f6262-0284-582a-8583-86dca5b2e7c6_eb8fd188-240c-4b62-9b24-0265599b8d95.spold;alfalfa/grass silage production;RoW;alfalfa-grass silage
d44f4c6d-a3dd-5dcf-ab34-883e4a0e3b92_58b4780f-3f11-4c34-a25d-447aa7617351.spold;market for impact extrusion of steel, cold, 3 strokes;GLO;impact extrusion of steel, cold, 3 strokes
b0e9632b-f822-55ef-a3bf-1ca10f7ee3ba_85086b85-ef0a-55c6-be1f-66e45e7aeaaa.spold;land use change, pasture, man made;BR-SE;land use change, pasture, man made
ee1d75d1-2d8c-567a-9e6a-76f6c66116e0_76ab0018-e176-43e0-b42c-12e82b937fef.spold;autoclaved aerated concrete block production;IN;hard coal ash
3225f6f8-72ac-51a8-82d3-6380af8f20ba_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;land use change, perennial crop;BR-MG;land use change, perennial crop
196a49df-1330-5dbb-a35c-5f4f05a878e7_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, wood chips, 2000 kW, state-of-the-art 2014;CH;heat, district or industrial, other than natural gas
a32f83c5-c001-571e-bf81-c7143eb2bc13_5c4faf46-9460-4f23-8811-4d8e06712030.spold;treatment of waste polystyrene isolation, flame-retardant, collection for final disposal;Europe without Switzerland;waste polystyrene isolation, flame-retardant
b840dd5d-1e25-57c5-972e-d6bd148156aa_e5effafc-c091-432c-90e9-ac7abb62c403.spold;market for tailing, from uranium milling;GLO;tailing, from uranium milling
bffa4089-800a-58c1-a8a0-d613d474898d_83b9ad6d-7c88-4559-9012-a2e4fae07d59.spold;market for milking;GLO;milking
f751b37f-8d04-53fb-aa49-b1a5bddfcbe3_61a64799-d499-4ca2-9faf-ad993f32e565.spold;market for sewage sludge, 75% water, WWT, WW from ceramic production;GLO;sewage sludge, 75% water, WWT, WW from ceramic production
7c34f1ce-7529-5bbd-916f-43c45bd9fe68_4309fd1b-7875-491c-b158-65d8f5e2c663.spold;transport, passenger car, large size, petrol, EURO 3;RER;transport, passenger car, large size, petrol, EURO 3
d856905e-37c6-5b73-90f8-9f77d40281e1_031dd5ec-b11e-4092-9f92-5329f1cc580f.spold;market for fluorescent whitening agent, distyrylbiphenyl type;GLO;fluorescent whitening agent, distyrylbiphenyl type
a8a16efa-9292-5ebd-afc1-919d0e4799cb_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity voltage transformation from medium to low voltage;CG;electricity, low voltage
f3da508d-2ea2-56a5-a3fa-5d176cbfa850_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, pumped storage;ZA;electricity, high voltage
77d09b3e-8b99-5866-acce-14adc7ec110a_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, conventional power plant;SA;electricity, high voltage
1db9e06b-2ee5-5c52-92bc-d2f7c000e798_dd0cbafd-b176-4ba4-860a-25a2e0663d14.spold;market for gypsum, mineral;ZA;gypsum, mineral
17e14388-fd0b-552e-bb56-3e9066eaad59_9219c94a-7a25-4a4c-b25d-c096fdd50d47.spold;market for waste polyvinylchloride;FI;waste polyvinylchloride
049d0c6f-8f69-518a-bfc5-a09c44f1b434_33e3392c-3d6c-4482-b523-7edf799794d0.spold;blower and heat exchange unit production, Twl-700;RoW;blower and heat exchange unit, Twl-700
737c5827-faa3-5a5b-9cca-14180cad9103_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, wind, <1MW turbine, onshore;CZ;electricity, high voltage
7cd9f04e-ebae-5609-97f7-663dfad30914_922db745-4df5-4b82-bbb6-98e81e4007d1.spold;market for rice, non-basmati;GLO;rice, non-basmati
5a27b9db-7593-51c9-ace3-585248c37451_4cc87eb6-20a4-4968-ab90-6d344d46755d.spold;industrial machine production, heavy, unspecified;RoW;industrial machine, heavy, unspecified
bb3ea299-5507-50e6-93f4-a7c85a8794c5_6f2eb438-cde2-4d07-a770-d023a988a9c4.spold;clinker production;RoW;waste wood, untreated
6b33ff6c-9999-5cb5-a4d8-9b6b5555eb1c_1c38240e-a51d-4a2a-ac56-93637c1076c4.spold;methyl iodide production;RER;methyl iodide
ecb17022-07a3-509b-9c5c-6917e641b972_b0176c67-5bc0-462a-8466-4f372f446f7c.spold;market for waste polystyrene;GB;waste polystyrene
d6d8c89e-1118-51fd-a4bf-10c1d0698705_85086b85-ef0a-55c6-be1f-66e45e7aeaaa.spold;market for land use change, pasture, man made;BR-MG;land use change, pasture, man made
87d76294-1771-5526-9479-c557ee2b5500_515dd20c-c5ae-4beb-a5f8-0b67918c28d6.spold;mine construction, gold;TZ;mine infrastructure, gold
e898a207-41ba-5f3c-b8d8-6a94b98c8319_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;clear-cutting, grassland to arable land, annual crop;BR-AM;land tenure, arable land, measured as carbon net primary productivity, annual crop
