Filename;ActivityName;Location;ReferenceProduct
221ca707-d830-54ba-9ea1-9b1158d94612_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;land use change, perennial crop;LK;land use change, perennial crop
d246d894-8c8a-5e8c-82cd-f0da2a0dd09d_d16b5d3f-b5e4-45b6-9a04-23cde05220c0.spold;nylon 6 production;RoW;nylon 6
2d5e336b-ef6d-5315-9cb5-63026661093e_3eb8d74d-e281-4e2c-ad7c-62d92f509010.spold;market for sewage sludge, 97% water, WWT, WW from plywood production;CH;sewage sludge, 97% water, WWT, WW from plywood production
bcb6573c-1ec2-5c1e-8620-52a28d5926bf_f9895e44-5657-47fc-8eec-a4985e2bce2e.spold;transport, freight, lorry 16-32 metric ton, EURO3;RoW;transport, freight, lorry 16-32 metric ton, EURO3
7642391b-7ba8-5501-b45a-fd813c4bae0e_dcb70fd5-e305-4920-b68b-40697cc6a206.spold;market for waste polyethylene terephthalate;EE;waste polyethylene terephthalate
ee078059-2658-5aba-8149-7fc117e7eca3_62dae9d2-01a8-4dec-93fa-7a6ed71fcffc.spold;treatment of slag from metallurgical grade silicon production, inert material landfill;RoW;slag from metallurgical grade silicon production
8aced2c7-67e3-5a46-a530-9fe271e3dec7_ab44e7a7-f8ff-46af-a617-cbe0179b5a67.spold;cable production, printer cable, without plugs;GLO;cable, printer cable, without plugs
61f775d9-2ee5-5007-9589-60cd7017c778_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;treatment of blast furnace gas, in power plant;RU;heat, district or industrial, other than natural gas
b8726d85-f0cc-555d-8169-43eb78dabbac_0ad254ff-fb5c-4cd6-b657-4980bcbb7e6e.spold;market for sawnwood, board, hardwood, raw, dried (u=20%);Europe without Switzerland;sawnwood, board, hardwood, raw, dried (u=20%)
ba6c38d0-7b4c-5008-8177-814955d9f12e_479205fc-ee9f-45ec-9859-0f05b803147f.spold;operation, computer, desktop, with cathode ray tube display, off mode;Europe without Switzerland;operation, computer, desktop, with cathode ray tube display, off mode
9fb49c4d-b167-534f-9264-e1052acf1af5_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, single-Si, panel, mounted;ES;electricity, low voltage
1327a913-07bc-57c9-92fb-657a6f1aa778_d51e5a32-c20a-4da6-8d58-31f344b50c00.spold;market for waste graphical paper;BG;waste graphical paper
c0ba6f04-9db9-514a-a85b-11aca72d3158_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;treatment of blast furnace gas, in power plant;RoW;heat, district or industrial, other than natural gas
c3a9775b-7a90-5c77-9ba0-5dba443d2291_a9007f10-7e39-4d50-8f4a-d6d03ce3d673.spold;natural gas, high pressure, import from US;RoE;natural gas, high pressure
89d72113-5255-553a-bdd6-8a0226455826_b3a9401c-1507-454e-aeca-47f71b51c1e4.spold;market for housing system, pig, per pig place, electricity from renewable energy products;GLO;housing system, pig, per pig place, electricity from renewable energy products
1405fe4f-4fb0-5e1d-b70a-e7b05cbdb4d0_d3fe6705-5f5c-4961-b14d-0f9dd0e90e34.spold;market for waste bitumen;CH;waste bitumen
a1c9caa8-13fb-5fbe-9d7c-73f8a883a193_f245d8fa-864f-4b3f-b35e-7c8f9ce76a4b.spold;market for sawlog and veneer log, meranti, debarked, measured as solid wood;RoW;sawlog and veneer log, meranti, debarked, measured as solid wood
435a0179-ac96-5224-a295-f88e32262f5e_f4ece674-b746-4776-8887-d1439a992156.spold;mini CHP plant production, components for electricity only;RoW;mini CHP plant, components for electricity only
3818e7ce-cb49-5605-8433-b2f0e6a9760e_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, natural gas, conventional power plant, 100MW electrical;SK;electricity, high voltage
34bcad71-dae4-5cfd-bebb-00b78e1ba09b_79268913-1168-4440-8a23-3f92fa70d263.spold;deep drawing, steel, 38000 kN press, single stroke;RoW;deep drawing, steel, 38000 kN press, single stroke
8f613976-c3ae-598f-905e-6dc96eb987a8_4e735e76-09eb-493b-87b9-e22d9550e4ad.spold;ethylvinylacetate production, foil;RER;ethylvinylacetate, foil
59802599-0f8a-55e8-88f5-96a10341d22f_df12f8f5-a3e3-4506-9d86-b33205d21a52.spold;rare earth oxides production, from rare earth carbonate concentrate;RoW;cerium oxide
91b0d88d-2aad-5f13-a789-6a197670ef36_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, hard coal;AT;electricity, high voltage
24ca0bb5-057c-5159-96d4-dbf332ef47d9_57a41587-d3a4-4a86-91d5-77ee2ffbaa9b.spold;coconut oil production, crude;PH;coconut oil, crude
849924bd-e431-5c7a-ac6a-41a7e4ad87ce_d69294d7-8d64-4915-a896-9996a014c410.spold;market for electricity, low voltage;FI;electricity, low voltage
eb382e51-5474-59cf-824f-a09223f1476f_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from US-WECC;CA-BC;electricity, high voltage
a405124a-350d-5a95-a548-298a679600a0_dcb70fd5-e305-4920-b68b-40697cc6a206.spold;treatment of waste polyethylene terephthalate, open dump, dry infiltration class (100mm);GLO;waste polyethylene terephthalate
96e63724-3b0e-5c71-a143-76c81b199633_50c430bb-e392-4242-bd8e-b372d85b2cf9.spold;market for cobalt;GLO;cobalt
bf165596-ffd5-5a72-9160-27d5df6af68a_0e1ea7dd-8c8b-476e-aef9-c3b68b2753ed.spold;market for sawnwood, board, softwood, dried (u=10%), planed;Europe without Switzerland;sawnwood, board, softwood, dried (u=10%), planed
a2f76535-34b8-5343-a397-10be55a3da7d_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, production mix;IE;electricity, high voltage
7964260e-b7fc-53f2-bce9-07c15e031aac_aa81aad8-3eea-4eb5-b33c-97621400e199.spold;aluminium alloy production, AlLi;RoW;aluminium alloy, AlLi
8405c708-795f-5049-9c35-1641674de82d_ae1d776c-5278-46c3-b80a-0c5dcc182c0f.spold;market for lignite briquettes;RER;lignite briquettes
2610a172-dd0d-5593-8037-c27716117eaf_7225e2a6-7fd6-40e2-b341-f097b027d119.spold;application of plant protection product, by field sprayer;ZA;application of plant protection product, by field sprayer
aa31c805-9429-567f-a030-76dbaa8ec8d2_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, natural gas, conventional power plant;IT;electricity, high voltage
96f29928-0215-5a81-a459-4b4372755715_267c6637-2ba7-40dc-b17d-9d5eaa4f0fe5.spold;market for impact extrusion of steel, hot, deformation stroke;GLO;impact extrusion of steel, hot, deformation stroke
dc88f12c-0a54-5d64-a110-ed22c3413ba2_3f5f5aef-3833-43d4-8b81-44123105afd7.spold;irrigation, sprinkler;BR;irrigation
bd83e7ff-373c-541e-8797-8490120b35bf_cfc90fee-20f0-451a-8e50-a5bd859d3feb.spold;market for water, completely softened;RoW;water, completely softened
2042ede2-0854-5bbd-9bc1-b3807b59494f_159ebab4-dc26-448a-a3d7-5c0f28ed883a.spold;market for operation, computer, laptop, off mode;GLO;operation, computer, laptop, off mode
20af1e0e-a06c-5dbf-a595-9f18a12877de_637ee275-a239-4dcb-b084-abfa110dd65b.spold;treatment of municipal solid waste, incineration;CZ;electricity, for reuse in municipal waste incineration only
2258a048-f398-5a59-b68f-d0946610aa57_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;land already in use, perennial cropland to annual crop;BR-RJ;land tenure, arable land, measured as carbon net primary productivity, annual crop
c30e0353-16e8-53bb-a4a1-ce5e2d5581df_eeaf1bf6-b91b-475c-871b-c3b0e9e38213.spold;market for dimethyl ether;RER;dimethyl ether
b2f91f40-7d51-5bb2-96eb-ae4769638a2f_36dc50ef-017c-4d24-af51-f12ef802095e.spold;transport, pipeline, offshore, long distance, natural gas;MY;transport, pipeline, offshore, long distance, natural gas
27d06929-87eb-5980-8031-5f12b5512355_edcfa83a-363a-4b2d-8d6a-612e32dfcdfc.spold;market for sodium chloride, powder;GLO;sodium chloride, powder
178d539a-bdc8-5fd4-96b1-42cabb9f867c_9f06c90c-695e-4f14-93d4-26e12d9e3d4c.spold;treatment of sewage sludge, 97% water, WWT, WW from glass production, landfarming;CH;sewage sludge, 97% water, WWT, WW from glass production
14eaa49a-cf03-5d2b-a576-750af0993071_05885833-b4e9-42a4-857a-5acc9a580a83.spold;drying of feed grain;CA-QC;drying of feed grain
c6959cf0-4c1d-5a13-9ca7-c168efe8f5ba_9913e340-c35c-495b-b1c3-f01c457d7202.spold;wood preservative production, organic salts, Cr-free, outdoor use, ground contact;GLO;wood preservative, organic salt, Cr-free
3cc114cc-5b7b-5058-b64b-910ff77ed82c_a7e1dd79-7f97-4f06-86f7-8965e13db3db.spold;peat moss production, horticultural use;CA-QC;peat moss
06e60774-4793-525b-9471-1636dbe2eb72_068bf76a-bfaa-435c-85ed-3d2bb2c4bb4f.spold;transport, freight, inland waterways, barge;RER;transport, freight, inland waterways, barge
a3b6780d-fe40-58c2-91cf-5d191d1ba4ca_4bf60736-bc87-4e3d-8d34-ea8bcc46f551.spold;market for polyester resin, unsaturated;RoW;polyester resin, unsaturated
f357970c-7c7a-5aac-aca4-3ade87bce9c4_3f5f5aef-3833-43d4-8b81-44123105afd7.spold;irrigation, surface;PH;irrigation
068b93cf-10dd-5b95-88aa-78c7003959c2_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, residual mix;DE;electricity, high voltage
78265c41-39c8-5b58-87ce-d5569345c91a_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from DE;AT;electricity, high voltage
e54489ac-3096-5355-9a04-f168754f7619_60e40c5e-8a0e-52f7-8c7f-2664ac536903.spold;treatment of sewage sludge, 97% water, WWT, WW from LCD production, landfarming;CH;organic nitrogen fertiliser, as N
6ead799c-64cf-5404-816d-a696f5ecee0c_6205fbc0-d3ad-46e2-9426-09c6293c417c.spold;market for residual softwood, wet;RER;residual softwood, wet
08ba242c-1e9e-564f-9295-349468164b42_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, run-of-river;CH;electricity, high voltage
014e3362-3220-51dd-8e23-224e1cfa001c_779a79ee-7466-4a8b-8440-db906edf68e7.spold;battery production, Li-ion, NMC111, rechargeable, prismatic;CN;battery, Li-ion, NMC111, rechargeable, prismatic
066373a4-a8ae-52da-9987-1b38e870347d_ea75b944-c676-4a13-85b8-2bea98f765a4.spold;lubricating oil production;RoW;lubricating oil
87316683-05bd-534b-8452-018347b45e97_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity production, hydro, pumped storage;CN-ZJ;electricity, high voltage
47bca4be-9691-50c7-a7c7-a95455476d50_48396be2-470c-4a6a-b858-bec336a26b38.spold;market for ethylene oxide;RER;ethylene oxide
13876535-f840-5e2d-ad68-ec1a5cfafa7a_7ca92029-c7f2-4db1-bd24-3db5834a34f9.spold;transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO6, carbon dioxide, liquid refrigerant, freezing;GLO;transport, freight, lorry with refrigeration machine, 3.5-7.5 ton, EURO6, carbon dioxide, liquid refrigerant, freezing
e15e2006-d67d-5515-93b4-d6aee9f6be64_49719318-578e-40fe-b359-0780c8df9221.spold;weaned calves production on pasture;BR;cattle for slaughtering, live weight
4fb44788-56d0-5892-8ef3-70a09eb7d38e_bc835410-f608-4bc1-90f6-811fab8c5b0d.spold;heat and power co-generation unit construction, 1MW electrical, components for electricity only;RER;heat and power co-generation unit, 1MW electrical, components for electricity only
59b0ac61-bd89-5957-8a76-d05ac7134f23_88d505a1-3996-4b69-941c-ba500a9f0ee5.spold;metal coating facility construction;RoW;metal coating facility
f57b38ca-5711-5983-b7af-0ced9897f003_90da97fd-c0fa-4ccb-bdda-90ace015aed6.spold;market for sewage sludge, 70% water, WWT, heat carrier liquid, 40% C3H8O2;RoW;sewage sludge, 70% water, WWT, heat carrier liquid, 40% C3H8O2
83046730-e569-5d2f-9b26-02d16944954b_4c2bb0f0-422d-4fb3-bcfe-a36ef1b55874.spold;market for land tenure, arable land, measured as carbon net primary productivity, annual crop;BR-AL;land tenure, arable land, measured as carbon net primary productivity, annual crop
2e42276f-fd52-5af5-bcc8-820382d1aaa8_a0b88dca-7221-496b-9246-2c3d5a9a0207.spold;market for bottom ash, MSWI[F]-WWT, WW from soft fibreboard production;CH;bottom ash, MSWI[F]-WWT, WW from soft fibreboard production
3a8f0dcc-f9fb-5c0b-be17-d76115c62901_3c729202-245e-4585-a517-c053ca62f074.spold;lean concrete production, with cement CEM II/B;CH;lean concrete
9e3dcaa2-0ac9-5e5a-aac1-0e1615216880_832fb0de-b129-4dfe-97d8-92206a61068c.spold;bleaching and dyeing, yarn;IN;bleaching and dyeing, yarn
fd0804d0-7470-5232-b56d-0c29c60171f0_9d447e1a-a41a-43ac-b374-d0fc6dcb61df.spold;liquefied petroleum gas, import from RoW;IN;liquefied petroleum gas
6b15600f-524d-5fcf-8644-ecdca4f18f3e_7ee0ddc3-924d-4339-b9bf-7856af6a698f.spold;market for waste polyethylene;IN;waste polyethylene
b8f812b9-ce5e-5a1c-8c59-88c30c032554_019600be-f3ce-4399-9e31-19cdc087ed5f.spold;sawing and planing, paraná pine, kiln dried;BR;residual wood, dry
1cfd2392-9a40-5c13-9a57-fc813c1d4c23_2fadcb51-4a0a-5785-a2e1-87b4da0409ab.spold;cobalt production;GLO;cobalt carbonate
c5a1c998-0e3a-5a37-be8c-94541bc28d57_dae141a8-7daa-4f03-a649-b85b718ac65b.spold;treatment of waste glass, open dump, hyperarid infiltration class (-250mm);GLO;waste glass
d83917f6-a821-515f-b463-aaf7a93bea3b_03de3d31-34fb-4ed9-872d-4acd5ebd7a92.spold;manganese concentrate production;GLO;manganese concentrate
4f9e396c-a4a5-56c0-ae64-736cd00dbe52_45fbbc41-7ae9-46cc-bb31-abfa11e69de0.spold;treatment of sewage sludge, 70% water, WWT, WW from particle board production, municipal incineration;RER;heat, for reuse in municipal waste incineration only
6ca06776-a175-58d9-8a2c-0c34967f8dee_f372d4c2-7310-4fb9-8bb6-bee214fd08d1.spold;land use change, perennial crop;PE;land use change, perennial crop
b77b825c-3495-57f6-92a8-a3ff7482a48a_dd80f0f2-f4d5-40f0-9035-09c1a7f3f07b.spold;operation, solar collector system, evacuated tube collector, one-family house, for combined system;CA-QC;heat, central or small-scale, other than natural gas
16b6cca3-356e-562d-b137-722a085448c8_71e2f1db-a2c5-44d0-8337-dfff15be974d.spold;heat and power co-generation, wood chips, 6667 kW, state-of-the-art 2014;NL;heat, district or industrial, other than natural gas
ddb35491-32e7-50b9-bbe7-895601822031_6e18e1d7-32f3-4cf1-a031-4ec384e79ec5.spold;nuclear spent fuel conditioning facility construction;RoW;nuclear spent fuel conditioning facility
c825aafd-9901-56c4-aa32-709c07e37ffc_fe6ef4d7-6328-4b53-874e-3a5fb5fac61d.spold;market for operation, computer, desktop, with cathode ray tube display, standby mode;GLO;operation, computer, desktop, with cathode ray tube display, standby mode
7941cefd-083f-525b-8842-d0561a01ecbe_66c93e71-f32b-4591-901c-55395db5c132.spold;heat and power co-generation, natural gas, conventional power plant, 100MW electrical;PL;electricity, high voltage
3eedd310-bd5e-5f85-b9f2-bfe6351568e8_396098c0-2dd0-4987-84e3-cd12a3b521b7.spold;oat production;Canada without Quebec;oat grain
12f47abe-71c6-5b5a-9320-53ddbd90681d_27a3ac7b-e31a-48da-84f5-8dbdcb96e565.spold;market for naphtha;BR;naphtha
edc77209-aa96-522b-baab-31402ca44808_6f2eb438-cde2-4d07-a770-d023a988a9c4.spold;treatment of waste wood, untreated, municipal incineration with fly ash extraction;CH;waste wood, untreated
c851d696-8f2c-5f48-806d-3e908e82961f_d69294d7-8d64-4915-a896-9996a014c410.spold;electricity production, photovoltaic, 3kWp slanted-roof installation, multi-Si, panel, mounted;IN-GJ;electricity, low voltage
89c523d6-fde9-513b-aac4-3c2bf1de7ae0_703d4093-582b-40f5-9ff6-58d533120fec.spold;lorry production, 28 metric ton;RER;lorry, 28 metric ton
ce9d04fd-c416-5969-8db7-4674e6fd881f_b80eb2d5-1256-41bb-a61d-83252d0dfd4d.spold;market for diesel, low-sulfur;PE;diesel, low-sulfur
52644da7-35b3-5456-96a8-6cd11cd056b0_81ee824a-aac6-48b0-81cd-2a1e3c3da7ef.spold;treatment of wastewater from black chrome coating, wastewater treatment;RoW;wastewater from black chrome coating
a70a3a30-a813-57a5-9ad0-3ba5c5239262_27da8130-82ba-485c-a800-b89efdcb0491.spold;treatment of municipal solid waste, incineration;CA-NS;municipal solid waste
8f69386d-f65c-58a2-b0bd-f596f91a9200_1f097a0f-753b-501f-b9d5-df766bc97660.spold;fava bean production;CA-AB;fava bean
de7e7db6-5e30-54be-9c87-05e7d15a6e03_318bc688-5b2f-56fa-8bab-3c071c0f52bb.spold;nutrient supply from fermentation filtrate;GLO;organic potassium fertiliser, as K2O
ede535d6-3920-52f6-98e2-f2010b86349a_cfd69796-4047-45c0-bc05-e42817b54435.spold;market for blower and heat exchange unit, Avent E 97;GLO;blower and heat exchange unit, Avent E 97
61c59cb9-b4e3-565e-b1a3-8372dc2ca17a_cfa1d213-eeff-41a8-8744-7907cc7c4c7b.spold;clinker production;Europe without Switzerland;spent solvent mixture
46e29c72-22cd-575e-a4b3-072d3b393987_12968f44-c081-4982-94da-d447bb56150b.spold;market for anode, graphite, for Li-ion battery;CN;anode, graphite, for Li-ion battery
ce4f16a6-3161-53f2-bba0-fe9dafd0f98d_637ee275-a239-4dcb-b084-abfa110dd65b.spold;treatment of sewage sludge, 70% water, WWT, WW from potato starch production, municipal incineration FAE;CH;electricity, for reuse in municipal waste incineration only
8626065e-d409-5aca-aa40-3b272b554b2b_66c93e71-f32b-4591-901c-55395db5c132.spold;electricity, high voltage, import from NL;DK;electricity, high voltage
9a567fc3-a7ad-5719-8c66-80191743c42e_1b7f1f4d-3af5-479b-9fcc-6f5be96f9791.spold;market for window frame, aluminium, U=1.6 W/m2K;GLO;window frame, aluminium, U=1.6 W/m2K
5bc655d1-ec47-5972-8aa5-7ff6660004ad_dbfb29d6-e677-4932-9e63-90003928a00f.spold;market for dicyclopentadiene based unsaturated polyester resin;GLO;dicyclopentadiene based unsaturated polyester resin
62636c3b-de64-5917-97ec-099967a4354c_1125e767-7b5d-442e-81d6-9b0d3e1919ac.spold;heat and power co-generation, natural gas, conventional power plant, 100MW electrical;AU;heat, district or industrial, natural gas
5ecfd2f0-89bf-5eea-a5f4-cbc4838b6707_66c93e71-f32b-4591-901c-55395db5c132.spold;market group for electricity, high voltage;RME;electricity, high voltage
80618215-dc75-5737-a722-18cd2d7861ad_dcb70fd5-e305-4920-b68b-40697cc6a206.spold;treatment of waste polyethylene terephthalate, open dump, hyperarid infiltration class (-250mm);GLO;waste polyethylene terephthalate
184a19e7-c26e-59d6-8daa-5e2a63d63bc2_d69294d7-8d64-4915-a896-9996a014c410.spold;biomethane, low pressure burned in polymer electrolyte membrane fuel cell 2kWe, future;CH;electricity, low voltage
a2c74f20-af05-5964-9266-28d8da62ce2b_d86d6656-4906-400c-a980-836dba269b37.spold;market for printed paper;GLO;printed paper
0f773acc-9b6d-5c2e-9d32-25cb4d5bd396_fcc7bd41-5fc3-47a4-bb35-9c2ab43014bb.spold;operation, liquid manure storage and processing facility;CH;operation, liquid manure storage and processing facility
d0e8776e-7ad8-5725-8ae6-1fe678555e30_48396be2-470c-4a6a-b858-bec336a26b38.spold;ethylene oxide production;RoW;ethylene oxide
c34a2f12-b018-5c84-b186-85f59e6f975d_91294517-3ac2-4caa-baae-234624683b3d.spold;clefting/splitting of energy wood;RoW;clefting of energy wood
283f2d23-d77a-55ae-8dbb-98b91a761be8_b63145db-c34b-48c1-a0e8-85873b3b313c.spold;wheat seed production, for sowing;GLO;wheat seed, for sowing
de3ff6f1-19cd-5165-a343-9e6633dd1b5d_b0e729a7-6db6-4adc-8ad6-bb85026bd1de.spold;market for frit, for cathode ray tube display;GLO;frit, for cathode ray tube display
277ec7dc-9da5-5499-b266-143a641ca3b8_e2f62697-57d4-42fe-95bf-c85fd32a9cf0.spold;market for sheet rolling, steel;GLO;sheet rolling, steel
a8bdc50f-4415-547b-a253-d568607efe9e_0083557d-e51d-4a48-9de8-4a57be6b1fa5.spold;market for sawnwood, board, softwood, raw, dried (u=20%);Europe without Switzerland;sawnwood, board, softwood, raw, dried (u=20%)
abf26a83-08ac-5365-ae90-f297ce17d17a_d446ae6b-d959-46d3-9aed-d49975de7750.spold;market for manganese dioxide;GLO;manganese dioxide
e5b422e4-b04f-59ff-be44-5ede3398b576_0a3a160b-61be-48f3-9cc9-206b0f504195.spold;aubergine production, open field;IN;aubergine
